instance,operator,runs,calls,feasible_repairs,accepted,rejected,improved,best,vehicle_reductions,distance_improvements,prefilter_passed,prefilter_rejected,new_routes_created,exact_route_evaluations,failure_reasons_json
c106C15,relocate,3,3,0,0,0,0,0,0,0,6,12,0,6,"{""no feasible station-insertion pattern for fixed customer order"":3,""relocate_exact_evaluation_budget"":3,""time_window_prefilter"":12}"
c106C15,route_elimination,3,176,3,3,173,3,3,3,0,522,0,0,876,"{""no_existing_route_insertion"":519}"
c106C15,route_merge,3,146,0,0,146,0,0,0,0,104,5152,0,104,"{""no feasible station-insertion pattern for fixed customer order"":104,""time_window_prefilter"":5152}"
c106C15,route_segment_destroy,3,3,0,0,0,0,0,0,0,3,0,0,12,"{""evaluation_budget_exhausted"":3,""route_segment_exact_evaluation_budget"":3}"
c106C15,shaw_related,3,258,24,24,234,13,3,1,12,516,0,0,577,"{""candidate_rejected"":234,""constraint_removal_no_change"":110,""constraint_removal_no_existing_route_insertion"":2,""evaluation_budget_exhausted"":122}"
c106C15,standard,3,2261,2261,2063,198,47,11,0,63,0,0,0,0,{}
c106C15,station_pressure,3,262,9,9,253,5,3,1,5,524,0,0,259,"{""candidate_rejected"":253,""constraint_removal_no_change"":191,""constraint_removal_no_existing_route_insertion"":5,""evaluation_budget_exhausted"":57}"
c106C15,swap,3,3,0,0,0,0,0,0,0,0,48,0,0,"{""swap_candidate_budget"":3,""time_window_prefilter"":48}"
c106C15,time_window_conflict,3,247,12,12,235,6,0,0,6,494,0,0,223,"{""candidate_rejected"":235,""constraint_removal_no_change"":188,""evaluation_budget_exhausted"":47}"
c106C15,two_opt_star,3,3,0,0,0,0,0,0,0,0,48,0,0,"{""time_window_prefilter"":48,""two_opt_star_candidate_budget"":3}"
c106C15,vehicle_count_aware_repair,3,417,417,132,285,6,2,0,6,0,0,5,733,{}
c106C15,vehicle_reduction_refinement,3,0,0,0,0,0,0,0,0,0,0,0,0,{}
c106C15,worst_energy_detour,3,241,8,8,233,3,1,1,3,482,0,0,185,"{""candidate_rejected"":233,""constraint_removal_no_change"":195,""evaluation_budget_exhausted"":38}"
r101_21,ejection_chain,3,3,0,0,0,0,0,0,0,0,48,0,0,"{""time_window_prefilter"":48}"
r101_21,relocate,3,3,3,0,0,0,0,0,0,6,45,0,6,"{""relocate_candidate_budget"":3,""time_window_prefilter"":45}"
r101_21,route_elimination,3,39,13,10,28,10,10,10,10,213,0,0,239,"{""no_existing_route_insertion"":203,""time_limit_reached_during_neighborhood"":3}"
r101_21,route_merge,3,37,4,4,33,4,4,4,4,122,90190,0,236,"{""capacity_prefilter"":7049,""no feasible station-insertion pattern for fixed customer order"":38,""time_window_prefilter"":83141}"
r101_21,route_segment_destroy,3,3,0,0,0,0,0,0,0,3,0,0,12,"{""evaluation_budget_exhausted"":3,""route_segment_exact_evaluation_budget"":3}"
r101_21,shaw_related,3,17,0,0,17,0,0,0,0,34,0,0,0,"{""candidate_rejected"":17,""constraint_removal_budget_exhausted_before_repair"":17}"
r101_21,standard,3,39,39,18,21,4,3,0,7,0,0,0,0,"{""time_limit_reached_during_neighborhood"":11}"
r101_21,station_pressure,3,14,0,0,14,0,0,0,0,28,0,0,0,"{""candidate_rejected"":14,""constraint_removal_budget_exhausted_before_repair"":14}"
r101_21,swap,3,3,3,0,0,0,0,0,0,9,30,0,6,"{""swap_exact_evaluation_budget"":3,""time_window_prefilter"":30}"
r101_21,time_window_conflict,3,12,0,0,12,0,0,0,0,24,0,0,0,"{""candidate_rejected"":12,""constraint_removal_budget_exhausted_before_repair"":12}"
r101_21,two_opt_star,3,3,3,0,0,0,0,0,0,9,12,0,6,"{""time_window_prefilter"":12,""two_opt_star_exact_evaluation_budget"":3}"
r101_21,vehicle_count_aware_repair,3,54,54,47,7,6,5,5,6,0,0,0,131,"{""time_limit_reached_during_neighborhood"":6}"
r101_21,vehicle_reduction_refinement,3,0,0,0,0,0,0,0,0,0,0,0,0,{}
r101_21,worst_energy_detour,3,20,0,0,20,0,0,0,0,40,0,0,0,"{""candidate_rejected"":20,""constraint_removal_budget_exhausted_before_repair"":20}"
r103C10,ejection_chain,3,3,3,0,0,0,0,0,0,9,3,0,6,"{""time_window_prefilter"":3}"
r103C10,relocate,3,3,3,0,0,0,0,0,0,9,15,0,6,"{""relocate_exact_evaluation_budget"":3,""time_window_prefilter"":15}"
r103C10,route_elimination,3,111,3,3,108,3,3,3,0,222,0,0,282,"{""no_existing_route_insertion"":219}"
r103C10,route_merge,3,102,0,0,102,0,0,0,0,0,1224,0,0,"{""time_window_prefilter"":1224}"
r103C10,route_segment_destroy,3,3,0,0,0,0,0,0,0,3,0,0,12,"{""evaluation_budget_exhausted"":3,""route_segment_exact_evaluation_budget"":3}"
r103C10,shaw_related,3,258,65,65,193,27,0,0,27,516,0,0,248,"{""candidate_rejected"":193,""constraint_removal_no_change"":139,""evaluation_budget_exhausted"":54}"
r103C10,standard,3,1321,1321,810,511,96,7,0,137,0,0,0,0,{}
r103C10,station_pressure,3,262,68,68,194,68,0,0,68,524,0,0,68,"{""candidate_rejected"":194,""constraint_removal_no_change"":180,""evaluation_budget_exhausted"":14}"
r103C10,swap,3,3,3,0,0,0,0,0,0,9,18,0,6,"{""swap_exact_evaluation_budget"":3,""time_window_prefilter"":18}"
r103C10,time_window_conflict,3,247,130,130,117,3,3,0,3,494,0,0,45,"{""candidate_rejected"":117,""constraint_removal_no_change"":111,""evaluation_budget_exhausted"":6}"
r103C10,two_opt_star,3,3,3,0,0,0,0,0,0,9,15,0,6,"{""time_window_prefilter"":15,""two_opt_star_exact_evaluation_budget"":3}"
r103C10,vehicle_count_aware_repair,3,1466,1466,1256,210,33,4,0,33,0,0,5,770,{}
r103C10,vehicle_reduction_refinement,3,0,0,0,0,0,0,0,0,0,0,0,0,{}
r103C10,worst_energy_detour,3,241,70,70,171,70,3,0,70,482,0,0,62,"{""candidate_rejected"":171,""constraint_removal_no_change"":159,""evaluation_budget_exhausted"":12}"
r105C15,ejection_chain,3,3,0,0,0,0,0,0,0,9,39,0,3,"{""ejection_chain_exact_evaluation_budget"":6,""no feasible station-insertion pattern for fixed customer order"":3,""time_window_prefilter"":39}"
r105C15,relocate,3,3,3,0,0,0,0,0,0,9,33,0,6,"{""relocate_exact_evaluation_budget"":3,""time_window_prefilter"":33}"
r105C15,route_elimination,3,112,3,3,109,3,3,3,3,448,0,0,220,"{""no_existing_route_insertion"":445}"
r105C15,route_merge,3,98,0,0,98,0,0,0,0,0,5586,0,0,"{""time_window_prefilter"":5586}"
r105C15,route_segment_destroy,3,3,0,0,0,0,0,0,0,3,0,0,12,"{""evaluation_budget_exhausted"":3,""route_segment_exact_evaluation_budget"":3}"
r105C15,shaw_related,3,258,6,6,252,3,0,0,3,516,0,0,161,"{""candidate_rejected"":252,""constraint_removal_no_change"":205,""constraint_removal_no_existing_route_insertion"":24,""evaluation_budget_exhausted"":23}"
r105C15,standard,3,1489,1489,1362,127,79,9,0,100,0,0,0,0,{}
r105C15,station_pressure,3,262,2,2,260,1,1,1,1,524,0,0,29,"{""candidate_rejected"":260,""constraint_removal_no_change"":72,""constraint_removal_no_existing_route_insertion"":185,""evaluation_budget_exhausted"":3}"
r105C15,swap,3,3,0,0,0,0,0,0,0,0,48,0,0,"{""swap_candidate_budget"":3,""time_window_prefilter"":48}"
r105C15,time_window_conflict,3,247,7,7,240,3,2,0,3,494,0,0,64,"{""candidate_rejected"":240,""constraint_removal_no_change"":227,""evaluation_budget_exhausted"":13}"
r105C15,two_opt_star,3,3,0,0,0,0,0,0,0,0,48,0,0,"{""time_window_prefilter"":48,""two_opt_star_candidate_budget"":3}"
r105C15,vehicle_count_aware_repair,3,1301,1301,1107,194,21,4,0,21,0,0,180,425,{}
r105C15,vehicle_reduction_refinement,3,0,0,0,0,0,0,0,0,0,0,0,0,{}
r105C15,worst_energy_detour,3,241,4,4,237,4,4,2,4,482,0,0,41,"{""candidate_rejected"":237,""constraint_removal_no_change"":70,""constraint_removal_no_existing_route_insertion"":161,""evaluation_budget_exhausted"":6}"
r105C5,ejection_chain,3,3,0,0,0,0,0,0,0,3,12,0,6,"{""no feasible station-insertion pattern for fixed customer order"":3,""time_window_prefilter"":12}"
r105C5,relocate,3,3,0,0,0,0,0,0,0,6,12,0,6,"{""no feasible station-insertion pattern for fixed customer order"":3,""relocate_exact_evaluation_budget"":3,""time_window_prefilter"":12}"
r105C5,route_elimination,3,96,0,0,96,0,0,0,0,192,0,0,13,"{""no_existing_route_insertion"":192}"
r105C5,route_merge,3,102,0,0,102,0,0,0,0,0,714,0,0,"{""time_window_prefilter"":714}"
r105C5,route_segment_destroy,3,3,0,0,0,0,0,0,0,6,0,0,12,"{""evaluation_budget_exhausted"":3,""route_segment_no_change"":3}"
r105C5,shaw_related,3,258,0,0,258,0,0,0,0,516,0,0,7,"{""candidate_rejected"":258,""constraint_removal_no_change"":258}"
r105C5,standard,3,1460,1460,1460,0,11,0,0,11,0,0,0,0,{}
r105C5,station_pressure,3,262,0,0,262,0,0,0,0,524,0,0,6,"{""candidate_rejected"":262,""constraint_removal_no_change"":262}"
r105C5,swap,3,3,0,0,0,0,0,0,0,6,6,0,6,"{""no feasible station-insertion pattern for fixed customer order"":3,""swap_exact_evaluation_budget"":3,""time_window_prefilter"":6}"
r105C5,time_window_conflict,3,247,3,3,244,0,0,0,0,494,0,0,8,"{""candidate_rejected"":244,""constraint_removal_no_change"":244}"
r105C5,two_opt_star,3,3,0,0,0,0,0,0,0,3,3,0,6,"{""no feasible station-insertion pattern for fixed customer order"":3,""time_window_prefilter"":3}"
r105C5,vehicle_count_aware_repair,3,1342,1342,1187,155,0,0,0,0,0,0,0,0,{}
r105C5,vehicle_reduction_refinement,3,0,0,0,0,0,0,0,0,0,0,0,0,{}
r105C5,worst_energy_detour,3,241,0,0,241,0,0,0,0,482,0,0,0,"{""candidate_rejected"":241,""constraint_removal_no_change"":241}"
rc101_21,ejection_chain,3,3,3,0,0,0,0,0,0,6,12,0,6,"{""time_window_prefilter"":12}"
rc101_21,relocate,3,3,3,0,0,0,0,0,0,9,21,0,6,"{""relocate_exact_evaluation_budget"":3,""time_window_prefilter"":21}"
rc101_21,route_elimination,3,33,14,14,19,14,14,14,11,202,0,0,781,"{""no_existing_route_insertion"":188}"
rc101_21,route_merge,3,22,6,6,16,6,6,6,6,277,52795,0,489,"{""capacity_prefilter"":12663,""no feasible station-insertion pattern for fixed customer order"":211,""time_window_prefilter"":40132}"
rc101_21,route_segment_destroy,3,3,0,0,0,0,0,0,0,3,0,0,12,"{""evaluation_budget_exhausted"":3,""route_segment_exact_evaluation_budget"":3}"
rc101_21,shaw_related,3,9,0,0,9,0,0,0,0,18,0,0,0,"{""candidate_rejected"":9,""constraint_removal_budget_exhausted_before_repair"":9}"
rc101_21,standard,3,24,24,16,8,9,7,0,9,0,0,0,0,"{""time_limit_reached_during_neighborhood"":8}"
rc101_21,station_pressure,3,9,0,0,9,0,0,0,0,18,0,0,0,"{""candidate_rejected"":9,""constraint_removal_budget_exhausted_before_repair"":9}"
rc101_21,swap,3,3,3,0,0,0,0,0,0,6,45,0,6,"{""swap_candidate_budget"":3,""time_window_prefilter"":45}"
rc101_21,time_window_conflict,3,8,0,0,8,0,0,0,0,16,0,0,0,"{""candidate_rejected"":8,""constraint_removal_budget_exhausted_before_repair"":8}"
rc101_21,two_opt_star,3,3,3,0,0,0,0,0,0,9,0,0,6,"{""two_opt_star_exact_evaluation_budget"":3}"
rc101_21,vehicle_count_aware_repair,3,15,15,9,6,1,1,0,1,0,0,0,92,"{""time_limit_reached_during_neighborhood"":3}"
rc101_21,vehicle_reduction_refinement,3,2,2,1,0,1,0,0,1,2,0,0,4,"{""refinement_not_better"":1}"
rc101_21,worst_energy_detour,3,12,0,0,12,0,0,0,0,24,0,0,0,"{""candidate_rejected"":12,""constraint_removal_budget_exhausted_before_repair"":12}"
rc102C10,ejection_chain,3,3,0,0,0,0,0,0,0,0,48,0,0,"{""time_window_prefilter"":48}"
rc102C10,relocate,3,3,3,0,0,0,0,0,0,6,45,0,6,"{""relocate_candidate_budget"":3,""time_window_prefilter"":45}"
rc102C10,route_elimination,3,104,0,0,104,0,0,0,0,416,0,0,66,"{""no_existing_route_insertion"":416}"
rc102C10,route_merge,3,99,0,0,99,0,0,0,0,0,4158,0,0,"{""time_window_prefilter"":4158}"
rc102C10,route_segment_destroy,3,3,3,0,0,0,0,0,0,3,0,0,6,{}
rc102C10,shaw_related,3,258,35,35,223,16,0,0,16,516,0,0,96,"{""candidate_rejected"":223,""constraint_removal_no_change"":178,""constraint_removal_no_existing_route_insertion"":33,""evaluation_budget_exhausted"":12}"
rc102C10,standard,3,1530,1530,1415,115,56,0,0,57,0,0,0,0,{}
rc102C10,station_pressure,3,262,0,0,262,0,0,0,0,524,0,0,9,"{""candidate_rejected"":262,""constraint_removal_no_change"":3,""constraint_removal_no_existing_route_insertion"":259}"
rc102C10,swap,3,3,0,0,0,0,0,0,0,0,48,0,0,"{""swap_candidate_budget"":3,""time_window_prefilter"":48}"
rc102C10,time_window_conflict,3,247,2,2,245,0,0,0,0,494,0,0,23,"{""candidate_rejected"":245,""constraint_removal_no_change"":243,""evaluation_budget_exhausted"":2}"
rc102C10,two_opt_star,3,3,0,0,0,0,0,0,0,6,18,0,6,"{""no feasible station-insertion pattern for fixed customer order"":3,""time_window_prefilter"":18,""two_opt_star_exact_evaluation_budget"":3}"
rc102C10,vehicle_count_aware_repair,3,1267,1267,944,323,11,0,0,10,0,0,562,106,{}
rc102C10,vehicle_reduction_refinement,3,0,0,0,0,0,0,0,0,0,0,0,0,{}
rc102C10,worst_energy_detour,3,241,0,0,241,0,0,0,0,482,0,0,3,"{""candidate_rejected"":241,""constraint_removal_no_change"":228,""constraint_removal_no_existing_route_insertion"":13}"
rc103C15,ejection_chain,3,3,0,0,0,0,0,0,0,3,45,0,6,"{""no feasible station-insertion pattern for fixed customer order"":3,""time_window_prefilter"":45}"
rc103C15,relocate,3,3,3,0,0,0,0,0,0,9,9,0,6,"{""relocate_exact_evaluation_budget"":3,""time_window_prefilter"":9}"
rc103C15,route_elimination,3,104,3,3,101,3,3,3,3,416,0,0,219,"{""no_existing_route_insertion"":413}"
rc103C15,route_merge,3,96,0,0,96,0,0,0,0,0,5472,0,0,"{""time_window_prefilter"":5472}"
rc103C15,route_segment_destroy,3,3,0,0,0,0,0,0,0,3,0,0,12,"{""evaluation_budget_exhausted"":3,""route_segment_exact_evaluation_budget"":3}"
rc103C15,shaw_related,3,258,14,14,244,6,1,0,6,516,0,0,479,"{""candidate_rejected"":244,""constraint_removal_no_change"":67,""constraint_removal_no_existing_route_insertion"":76,""evaluation_budget_exhausted"":101}"
rc103C15,standard,3,1330,1330,1174,156,68,0,0,63,0,0,0,0,{}
rc103C15,station_pressure,3,262,1,1,261,1,1,0,1,524,0,0,66,"{""candidate_rejected"":261,""constraint_removal_no_change"":6,""constraint_removal_no_existing_route_insertion"":245,""evaluation_budget_exhausted"":10}"
rc103C15,swap,3,3,0,0,0,0,0,0,0,6,30,0,6,"{""no feasible station-insertion pattern for fixed customer order"":3,""swap_exact_evaluation_budget"":3,""time_window_prefilter"":30}"
rc103C15,time_window_conflict,3,247,2,2,245,2,2,0,2,494,0,0,55,"{""candidate_rejected"":245,""constraint_removal_no_change"":238,""constraint_removal_no_existing_route_insertion"":1,""evaluation_budget_exhausted"":6}"
rc103C15,two_opt_star,3,3,0,0,0,0,0,0,0,6,21,0,6,"{""no feasible station-insertion pattern for fixed customer order"":3,""time_window_prefilter"":21,""two_opt_star_exact_evaluation_budget"":3}"
rc103C15,vehicle_count_aware_repair,3,1470,1470,1439,31,78,13,0,66,0,0,16,1068,{}
rc103C15,vehicle_reduction_refinement,3,0,0,0,0,0,0,0,0,0,0,0,0,{}
rc103C15,worst_energy_detour,3,241,4,4,237,4,0,0,4,482,0,0,69,"{""candidate_rejected"":237,""constraint_removal_no_change"":226,""evaluation_budget_exhausted"":11}"
rc105C5,ejection_chain,3,3,3,0,0,0,0,0,0,6,3,0,6,"{""time_window_prefilter"":3}"
rc105C5,relocate,3,3,3,3,0,3,3,0,3,9,6,0,6,"{""relocate_exact_evaluation_budget"":3,""time_window_prefilter"":6}"
rc105C5,route_elimination,3,114,3,3,111,3,3,3,3,231,0,0,18,"{""no_existing_route_insertion"":228}"
rc105C5,route_merge,3,91,0,0,91,0,0,0,0,0,637,0,0,"{""time_window_prefilter"":637}"
rc105C5,route_segment_destroy,3,3,0,0,0,0,0,0,0,3,0,0,12,"{""evaluation_budget_exhausted"":3,""route_segment_exact_evaluation_budget"":3}"
rc105C5,shaw_related,3,258,51,51,207,0,0,0,0,516,0,0,25,"{""candidate_rejected"":207,""constraint_removal_no_change"":157,""constraint_removal_no_existing_route_insertion"":50}"
rc105C5,standard,3,1385,1385,1326,59,0,0,0,0,0,0,0,0,{}
rc105C5,station_pressure,3,262,3,3,259,3,3,0,3,524,0,0,12,"{""candidate_rejected"":259,""constraint_removal_no_change"":13,""constraint_removal_no_existing_route_insertion"":246}"
rc105C5,swap,3,3,3,3,0,0,0,0,0,9,15,0,6,"{""swap_exact_evaluation_budget"":3,""time_window_prefilter"":15}"
rc105C5,time_window_conflict,3,247,39,39,208,0,0,0,0,494,0,0,12,"{""candidate_rejected"":208,""constraint_removal_no_change"":208}"
rc105C5,two_opt_star,3,3,0,0,0,0,0,0,0,0,0,0,0,"{""no_feasible_candidate"":3}"
rc105C5,vehicle_count_aware_repair,3,1410,1410,1410,0,0,0,0,0,0,0,0,0,{}
rc105C5,vehicle_reduction_refinement,3,0,0,0,0,0,0,0,0,0,0,0,0,{}
rc105C5,worst_energy_detour,3,241,0,0,241,0,0,0,0,482,0,0,0,"{""candidate_rejected"":241,""constraint_removal_no_change"":17,""constraint_removal_no_existing_route_insertion"":224}"
