instance,operator,runs,calls,feasible_repairs,accepted,rejected,improved,best,vehicle_reductions,distance_improvements,prefilter_passed,prefilter_rejected,new_routes_created,exact_route_evaluations,failure_reasons_json
r103C10,two_opt_star,3,3,3,0,0,0,0,0,0,12,15,0,12,"{""time_window_prefilter"":15,""two_opt_star_exact_evaluation_budget"":3}"
r103C10,vehicle_count_aware_repair,3,1466,1466,1256,210,33,4,0,33,0,0,5,764,{}
r103C10,worst_energy_detour,3,241,241,241,0,0,0,0,0,482,0,0,0,{}
r105C15,ejection_chain,3,3,3,3,0,3,3,0,3,9,42,0,9,"{""no feasible station-insertion pattern for fixed customer order"":3,""time_window_prefilter"":42}"
r105C15,relocate,3,3,3,0,0,0,0,0,0,9,42,0,12,"{""relocate_candidate_budget"":3,""time_window_prefilter"":42}"
r105C15,route_elimination,3,115,3,3,112,3,3,3,3,460,0,0,203,"{""no_existing_route_insertion"":457}"
r105C15,route_merge,3,86,0,0,86,0,0,0,0,0,4902,0,0,"{""time_window_prefilter"":4902}"
r105C15,route_segment_destroy,3,3,0,0,0,0,0,0,0,3,0,0,12,"{""evaluation_budget_exhausted"":3,""route_segment_exact_evaluation_budget"":3}"
r105C15,shaw_related,3,258,258,258,0,0,0,0,0,516,0,0,0,{}
r105C15,standard,3,1517,1517,1330,187,106,11,0,148,0,0,0,0,{}
r105C15,station_pressure,3,262,262,262,0,0,0,0,0,524,0,0,0,{}
r105C15,swap,3,3,0,0,0,0,0,0,0,0,48,0,0,"{""swap_candidate_budget"":3,""time_window_prefilter"":48}"
r105C15,time_window_conflict,3,247,247,247,0,0,0,0,0,494,0,0,0,{}
r105C15,two_opt_star,3,3,0,0,0,0,0,0,0,0,48,0,0,"{""time_window_prefilter"":48,""two_opt_star_candidate_budget"":3}"
r105C15,vehicle_count_aware_repair,3,1282,1282,1088,194,15,4,0,15,0,0,158,394,{}
r105C15,worst_energy_detour,3,241,241,241,0,0,0,0,0,482,0,0,0,{}
r105C5,ejection_chain,3,3,0,0,0,0,0,0,0,6,24,0,12,"{""no feasible station-insertion pattern for fixed customer order"":6,""time_window_prefilter"":24}"
r105C5,relocate,3,3,0,0,0,0,0,0,0,9,18,0,12,"{""no feasible station-insertion pattern for fixed customer order"":6,""relocate_exact_evaluation_budget"":3,""time_window_prefilter"":18}"
r105C5,route_elimination,3,96,0,0,96,0,0,0,0,192,0,0,13,"{""no_existing_route_insertion"":192}"
r105C5,route_merge,3,102,0,0,102,0,0,0,0,0,714,0,0,"{""time_window_prefilter"":714}"
r105C5,route_segment_destroy,3,3,3,3,0,0,0,0,0,3,0,0,0,{}
r105C5,shaw_related,3,258,258,258,0,0,0,0,0,516,0,0,0,{}
r105C5,standard,3,1460,1460,1460,0,11,0,0,11,0,0,0,0,{}
r105C5,station_pressure,3,262,262,262,0,0,0,0,0,524,0,0,0,{}
r105C5,swap,3,3,3,0,0,0,0,0,0,9,12,0,12,"{""no feasible station-insertion pattern for fixed customer order"":3,""time_window_prefilter"":12}"
r105C5,time_window_conflict,3,247,247,247,0,0,0,0,0,494,0,0,0,{}
r105C5,two_opt_star,3,3,0,0,0,0,0,0,0,3,3,0,6,"{""no feasible station-insertion pattern for fixed customer order"":3,""time_window_prefilter"":3}"
r105C5,vehicle_count_aware_repair,3,1342,1342,1187,155,0,0,0,0,0,0,0,0,{}
r105C5,worst_energy_detour,3,241,241,241,0,0,0,0,0,482,0,0,0,{}
rc101_21,ejection_chain,3,3,3,0,0,0,0,0,0,9,42,0,12,"{""time_window_prefilter"":42}"
rc101_21,relocate,3,3,3,0,0,0,0,0,0,12,27,0,12,"{""relocate_exact_evaluation_budget"":3,""time_window_prefilter"":27}"
rc101_21,route_elimination,3,26,14,14,12,14,14,14,11,146,0,0,774,"{""no_existing_route_insertion"":132}"
rc101_21,route_merge,3,16,6,6,10,6,6,6,6,266,39816,0,478,"{""capacity_prefilter"":8384,""no feasible station-insertion pattern for fixed customer order"":200,""time_window_prefilter"":31432}"
rc101_21,route_segment_destroy,3,3,0,0,0,0,0,0,0,3,0,0,12,"{""evaluation_budget_exhausted"":3,""route_segment_exact_evaluation_budget"":3}"
rc101_21,shaw_related,3,8,8,8,0,0,0,0,0,16,0,0,0,{}
rc101_21,standard,3,19,16,16,0,11,9,0,11,0,0,0,0,{}
rc101_21,station_pressure,3,7,7,7,0,0,0,0,0,14,0,0,0,{}
rc101_21,swap,3,3,3,0,0,0,0,0,0,6,45,0,6,"{""swap_candidate_budget"":3,""time_window_prefilter"":45}"
rc101_21,time_window_conflict,3,8,8,8,0,0,0,0,0,16,0,0,0,{}
rc101_21,two_opt_star,3,3,3,0,0,0,0,0,0,12,18,0,12,"{""time_window_prefilter"":18,""two_opt_star_exact_evaluation_budget"":3}"
rc101_21,vehicle_count_aware_repair,3,10,10,7,3,1,1,0,1,0,0,0,92,{}
rc101_21,worst_energy_detour,3,7,7,7,0,0,0,0,0,14,0,0,0,{}
rc102C10,ejection_chain,3,3,0,0,0,0,0,0,0,0,48,0,0,"{""time_window_prefilter"":48}"
rc102C10,relocate,3,3,3,0,0,0,0,0,0,6,45,0,6,"{""relocate_candidate_budget"":3,""time_window_prefilter"":45}"
rc102C10,route_elimination,3,104,0,0,104,0,0,0,0,416,0,0,66,"{""no_existing_route_insertion"":416}"
rc102C10,route_merge,3,99,0,0,99,0,0,0,0,0,4158,0,0,"{""time_window_prefilter"":4158}"
rc102C10,route_segment_destroy,3,3,3,0,0,0,0,0,0,3,0,0,1,{}
rc102C10,shaw_related,3,258,258,258,0,0,0,0,0,516,0,0,0,{}
rc102C10,standard,3,1530,1530,1415,115,56,0,0,57,0,0,0,0,{}
rc102C10,station_pressure,3,262,262,262,0,0,0,0,0,524,0,0,0,{}
rc102C10,swap,3,3,0,0,0,0,0,0,0,0,48,0,0,"{""swap_candidate_budget"":3,""time_window_prefilter"":48}"
rc102C10,time_window_conflict,3,247,247,247,0,0,0,0,0,494,0,0,0,{}
rc102C10,two_opt_star,3,3,0,0,0,0,0,0,0,9,18,0,12,"{""no feasible station-insertion pattern for fixed customer order"":6,""time_window_prefilter"":18,""two_opt_star_exact_evaluation_budget"":3}"
rc102C10,vehicle_count_aware_repair,3,1267,1267,944,323,11,0,0,10,0,0,562,96,{}
rc102C10,worst_energy_detour,3,241,241,241,0,0,0,0,0,482,0,0,0,{}
rc103C15,ejection_chain,3,3,0,0,0,0,0,0,0,3,45,0,6,"{""no feasible station-insertion pattern for fixed customer order"":3,""time_window_prefilter"":45}"
rc103C15,relocate,3,3,3,0,0,0,0,0,0,12,15,0,12,"{""relocate_exact_evaluation_budget"":3,""time_window_prefilter"":15}"
rc103C15,route_elimination,3,104,3,3,101,3,3,3,3,416,0,0,219,"{""no_existing_route_insertion"":413}"
rc103C15,route_merge,3,96,0,0,96,0,0,0,0,0,5472,0,0,"{""time_window_prefilter"":5472}"
rc103C15,route_segment_destroy,3,3,3,0,0,0,0,0,0,3,0,0,0,{}
rc103C15,shaw_related,3,258,258,258,0,0,0,0,0,516,0,0,0,{}
rc103C15,standard,3,1330,1330,1174,156,68,0,0,63,0,0,0,0,{}
rc103C15,station_pressure,3,262,262,262,0,0,0,0,0,524,0,0,0,{}
rc103C15,swap,3,3,0,0,0,0,0,0,0,6,42,0,12,"{""no feasible station-insertion pattern for fixed customer order"":6,""swap_candidate_budget"":3,""time_window_prefilter"":42}"
rc103C15,time_window_conflict,3,247,247,247,0,0,0,0,0,494,0,0,0,{}
rc103C15,two_opt_star,3,3,0,0,0,0,0,0,0,9,24,0,12,"{""no feasible station-insertion pattern for fixed customer order"":6,""time_window_prefilter"":24,""two_opt_star_exact_evaluation_budget"":3}"
rc103C15,vehicle_count_aware_repair,3,1470,1470,1439,31,78,13,0,66,0,0,16,1066,{}
rc103C15,worst_energy_detour,3,241,241,241,0,0,0,0,0,482,0,0,0,{}
rc105C5,ejection_chain,3,3,3,0,0,0,0,0,0,15,36,0,9,"{""ejection_chain_exact_evaluation_budget"":6,""time_window_prefilter"":36}"
rc105C5,relocate,3,3,3,0,0,0,0,0,0,12,18,0,12,"{""relocate_exact_evaluation_budget"":3,""time_window_prefilter"":18}"
rc105C5,route_elimination,3,114,3,3,111,3,3,3,3,231,0,0,18,"{""no_existing_route_insertion"":228}"
rc105C5,route_merge,3,91,0,0,91,0,0,0,0,0,637,0,0,"{""time_window_prefilter"":637}"
rc105C5,route_segment_destroy,3,3,0,0,0,0,0,0,0,0,0,0,0,"{""no_route_with_segment_length"":3}"
rc105C5,shaw_related,3,258,258,258,0,0,0,0,0,516,0,0,0,{}
rc105C5,standard,3,1385,1385,1326,59,0,0,0,0,0,0,0,0,{}
rc105C5,station_pressure,3,262,262,262,0,0,0,0,0,524,0,0,0,{}
rc105C5,swap,3,3,3,0,0,0,0,0,0,12,15,0,12,"{""no feasible station-insertion pattern for fixed customer order"":3,""swap_exact_evaluation_budget"":3,""time_window_prefilter"":15}"
rc105C5,time_window_conflict,3,247,247,247,0,0,0,0,0,494,0,0,0,{}
rc105C5,two_opt_star,3,3,0,0,0,0,0,0,0,0,3,0,0,"{""time_window_prefilter"":3}"
rc105C5,vehicle_count_aware_repair,3,1410,1410,1410,0,0,0,0,0,0,0,0,0,{}
rc105C5,worst_energy_detour,3,241,241,241,0,0,0,0,0,482,0,0,0,{}
