instance,seed,axis,weight_mode,termination_mode,vehicle_count,total_distance,total_charging_time,charging_count,iterations,effective_iterations,accepted_moves,improving_moves,rejected_moves,accepted_improving,accepted_equal,accepted_worse,reheat_count,restart_count,intensification_active,acceptance_rate,initial_temperature,maximum_stagnation,feasible,exact_started_calls,exact_completed_calls,termination_reason
r105C5,2014,adaptive_wall_clock,adaptive,wall_clock,2,156.08206946417084,44.159902941361445,2,1000,1000,553,0,447,0,553,1,5,3,False,0.62,7.804103473208542,940,True,20,20,iteration_limit
r105C5,2014,adaptive_fixed_work,adaptive,fixed_work,2,156.08206946417084,44.159902941361445,2,1000,1000,553,0,447,0,553,1,5,3,False,0.62,7.804103473208542,940,True,20,20,iteration_limit
r105C5,2014,fixed_wall_clock,fixed,wall_clock,2,156.08206946417084,44.159902941361445,2,1000,1000,464,0,536,0,464,1,0,0,False,0.42,7.804103473208542,1000,True,20,20,iteration_limit
r105C5,2014,fixed_fixed_work,fixed,fixed_work,2,156.08206946417084,44.159902941361445,2,1000,1000,464,0,536,0,464,1,0,0,False,0.42,7.804103473208542,1000,True,20,20,iteration_limit
r105C5,2015,adaptive_wall_clock,adaptive,wall_clock,2,156.08206946417084,44.159902941361445,2,1000,1000,567,1,433,1,565,2,5,3,False,0.72,7.804103473208542,940,True,21,21,iteration_limit
r105C5,2015,adaptive_fixed_work,adaptive,fixed_work,2,156.08206946417084,44.159902941361445,2,1000,1000,567,1,433,1,565,2,5,3,False,0.72,7.804103473208542,940,True,21,21,iteration_limit
r105C5,2015,fixed_wall_clock,fixed,wall_clock,2,156.08206946417084,44.159902941361445,2,1000,1000,464,2,536,2,460,3,0,0,False,0.52,7.804103473208542,1000,True,22,22,iteration_limit
r105C5,2015,fixed_fixed_work,fixed,fixed_work,2,156.08206946417084,44.159902941361445,2,1000,1000,464,2,536,2,460,3,0,0,False,0.52,7.804103473208542,1000,True,22,22,iteration_limit
r105C5,2016,adaptive_wall_clock,adaptive,wall_clock,2,156.08206946417084,44.159902941361445,2,1000,1000,544,4,456,4,536,5,5,3,False,0.46,7.804103473208542,940,True,21,21,iteration_limit
r105C5,2016,adaptive_fixed_work,adaptive,fixed_work,2,156.08206946417084,44.159902941361445,2,1000,1000,544,4,456,4,536,5,5,3,False,0.46,7.804103473208542,940,True,21,21,iteration_limit
r105C5,2016,fixed_wall_clock,fixed,wall_clock,2,156.08206946417084,44.159902941361445,2,1000,1000,487,6,513,6,475,7,0,0,False,0.34,7.804103473208542,1000,True,22,22,iteration_limit
r105C5,2016,fixed_fixed_work,fixed,fixed_work,2,156.08206946417084,44.159902941361445,2,1000,1000,487,6,513,6,475,7,0,0,False,0.34,7.804103473208542,1000,True,22,22,iteration_limit
rc105C5,2014,adaptive_wall_clock,adaptive,wall_clock,2,241.29639187672765,59.789763585628236,3,1000,1000,582,1,418,3,605,2,5,3,False,0.72,12.658405975672034,939,True,22,22,iteration_limit
rc105C5,2014,adaptive_fixed_work,adaptive,fixed_work,2,241.29639187672765,59.789763585628236,3,1000,1000,582,1,418,3,605,2,5,3,False,0.72,12.658405975672034,939,True,22,22,iteration_limit
rc105C5,2014,fixed_wall_clock,fixed,wall_clock,2,241.29639187672765,59.789763585628236,3,1000,1000,477,1,523,3,500,2,0,0,False,0.42,12.658405975672034,999,True,22,22,iteration_limit
rc105C5,2014,fixed_fixed_work,fixed,fixed_work,2,241.29639187672765,59.789763585628236,3,1000,1000,477,1,523,3,500,2,0,0,False,0.42,12.658405975672034,999,True,22,22,iteration_limit
rc105C5,2015,adaptive_wall_clock,adaptive,wall_clock,2,241.29639187672765,59.789763585628236,3,1000,1000,581,1,419,3,607,2,5,3,False,0.74,12.658405975672034,939,True,22,22,iteration_limit
rc105C5,2015,adaptive_fixed_work,adaptive,fixed_work,2,241.29639187672765,59.789763585628236,3,1000,1000,581,1,419,3,607,2,5,3,False,0.74,12.658405975672034,939,True,22,22,iteration_limit
rc105C5,2015,fixed_wall_clock,fixed,wall_clock,2,241.29639187672765,59.789763585628236,3,1000,1000,484,1,516,3,511,2,0,0,False,0.54,12.658405975672034,999,True,22,22,iteration_limit
rc105C5,2015,fixed_fixed_work,fixed,fixed_work,2,241.29639187672765,59.789763585628236,3,1000,1000,484,1,516,3,511,2,0,0,False,0.54,12.658405975672034,999,True,22,22,iteration_limit
rc105C5,2016,adaptive_wall_clock,adaptive,wall_clock,2,241.29639187672765,59.789763585628236,3,1000,1000,562,1,438,3,593,2,5,3,False,0.62,12.658405975672034,939,True,22,22,iteration_limit
rc105C5,2016,adaptive_fixed_work,adaptive,fixed_work,2,241.29639187672765,59.789763585628236,3,1000,1000,562,1,438,3,593,2,5,3,False,0.62,12.658405975672034,939,True,22,22,iteration_limit
rc105C5,2016,fixed_wall_clock,fixed,wall_clock,2,241.29639187672765,59.789763585628236,3,1000,1000,503,1,497,3,534,2,0,0,False,0.38,12.658405975672034,999,True,22,22,iteration_limit
rc105C5,2016,fixed_fixed_work,fixed,fixed_work,2,241.29639187672765,59.789763585628236,3,1000,1000,503,1,497,3,534,2,0,0,False,0.38,12.658405975672034,999,True,22,22,iteration_limit
c104C10,2014,adaptive_wall_clock,adaptive,wall_clock,2,273.9312371287162,589.1510395919971,3,1000,1000,426,32,574,39,375,25,5,3,False,0.38,18.873791131486264,618,True,2485,2485,iteration_limit
c104C10,2014,adaptive_fixed_work,adaptive,fixed_work,2,377.47582262972526,939.444619877764,5,1,1,0,0,1,0,0,0,0,0,False,0.0,18.873791131486264,1,True,100,100,exact_call_budget_exhausted
c104C10,2014,fixed_wall_clock,fixed,wall_clock,2,273.9312371287162,589.1510395919971,3,1000,1000,333,34,667,39,274,28,0,0,False,0.24,18.873791131486264,854,True,2509,2509,iteration_limit
c104C10,2014,fixed_fixed_work,fixed,fixed_work,2,377.47582262972526,939.444619877764,5,1,1,0,0,1,0,0,0,0,0,False,0.0,18.873791131486264,1,True,100,100,exact_call_budget_exhausted
c104C10,2015,adaptive_wall_clock,adaptive,wall_clock,2,279.9331190586651,625.368886516508,3,1000,1000,526,21,474,27,492,19,5,3,False,0.58,18.873791131486264,875,True,2202,2202,iteration_limit
c104C10,2015,adaptive_fixed_work,adaptive,fixed_work,2,377.47582262972526,939.444619877764,5,1,1,0,0,1,0,0,0,0,0,False,0.0,18.873791131486264,1,True,100,100,exact_call_budget_exhausted
c104C10,2015,fixed_wall_clock,fixed,wall_clock,2,273.9312371287162,589.1510395919971,3,1000,1000,296,25,704,31,249,23,0,0,False,0.2,18.873791131486264,840,True,2154,2154,iteration_limit
c104C10,2015,fixed_fixed_work,fixed,fixed_work,2,377.47582262972526,939.444619877764,5,1,1,0,0,1,0,0,0,0,0,False,0.0,18.873791131486264,1,True,100,100,exact_call_budget_exhausted
c104C10,2016,adaptive_wall_clock,adaptive,wall_clock,2,273.9312371287162,589.1510395919971,3,1000,1000,382,32,618,37,322,29,5,3,False,0.38,18.873791131486264,906,True,1828,1828,iteration_limit
c104C10,2016,adaptive_fixed_work,adaptive,fixed_work,2,377.47582262972526,939.444619877764,5,1,1,0,0,1,0,0,0,0,0,False,0.0,18.873791131486264,1,True,100,100,exact_call_budget_exhausted
c104C10,2016,fixed_wall_clock,fixed,wall_clock,2,273.9312371287162,589.1510395919971,3,1000,1000,410,30,590,35,356,26,0,0,False,0.32,18.873791131486264,892,True,2866,2866,iteration_limit
c104C10,2016,fixed_fixed_work,fixed,fixed_work,2,377.47582262972526,939.444619877764,5,1,1,0,0,1,0,0,0,0,0,False,0.0,18.873791131486264,1,True,100,100,exact_call_budget_exhausted
r103C10,2014,adaptive_wall_clock,adaptive,wall_clock,2,207.0511541721048,49.24799235093133,3,1000,1000,320,35,680,36,294,41,5,3,False,0.3,10.325666384012901,867,True,648,648,iteration_limit
r103C10,2014,adaptive_fixed_work,adaptive,fixed_work,2,228.99561063118904,62.9164542207794,3,4,4,3,1,1,1,2,1,0,0,False,0.75,10.325666384012901,3,True,100,100,exact_call_budget_exhausted
r103C10,2014,fixed_wall_clock,fixed,wall_clock,2,207.0511541721048,49.24799235093133,3,1000,1000,297,34,703,35,282,31,0,0,False,0.18,10.325666384012901,851,True,665,665,iteration_limit
r103C10,2014,fixed_fixed_work,fixed,fixed_work,2,228.99561063118904,62.9164542207794,3,5,5,2,1,3,1,1,1,0,0,False,0.4,10.325666384012901,4,True,100,100,exact_call_budget_exhausted
r103C10,2015,adaptive_wall_clock,adaptive,wall_clock,2,207.0511541721048,49.24799235093133,3,1000,1000,350,34,650,35,336,31,5,3,False,0.24,10.325666384012901,916,True,667,667,iteration_limit
r103C10,2015,adaptive_fixed_work,adaptive,fixed_work,2,228.99561063118904,62.9164542207794,3,5,5,4,1,1,1,3,1,0,0,False,0.8,10.325666384012901,4,True,100,100,exact_call_budget_exhausted
r103C10,2015,fixed_wall_clock,fixed,wall_clock,2,207.0511541721048,49.24799235093133,3,1000,1000,295,39,705,40,268,35,0,0,False,0.2,10.325666384012901,838,True,627,627,iteration_limit
r103C10,2015,fixed_fixed_work,fixed,fixed_work,2,213.19005958760337,55.17173420942244,3,13,13,7,1,6,2,6,1,0,0,False,0.5384615384615384,10.325666384012901,8,True,100,100,exact_call_budget_exhausted
r103C10,2016,adaptive_wall_clock,adaptive,wall_clock,2,207.0511541721048,49.24799235093133,3,1000,1000,406,28,594,29,406,22,5,3,False,0.44,10.325666384012901,902,True,718,718,iteration_limit
r103C10,2016,adaptive_fixed_work,adaptive,fixed_work,2,228.99561063118904,62.9164542207794,3,4,4,2,1,2,1,1,1,0,0,False,0.5,10.325666384012901,3,True,100,100,exact_call_budget_exhausted
r103C10,2016,fixed_wall_clock,fixed,wall_clock,2,207.0511541721048,49.24799235093133,3,1000,1000,288,27,712,28,288,23,0,0,False,0.16,10.325666384012901,809,True,678,678,iteration_limit
r103C10,2016,fixed_fixed_work,fixed,fixed_work,2,228.99561063118904,62.9164542207794,3,5,5,2,1,3,1,1,1,0,0,False,0.4,10.325666384012901,4,True,100,100,exact_call_budget_exhausted
rc102C10,2014,adaptive_wall_clock,adaptive,wall_clock,4,423.5101819239309,69.38261323056489,3,1000,1000,464,12,536,18,438,21,5,3,False,0.56,21.175509096196546,940,True,118,118,iteration_limit
rc102C10,2014,adaptive_fixed_work,adaptive,fixed_work,4,423.5101819239309,69.38261323056489,3,106,106,44,2,62,2,36,8,5,3,False,0.4,21.175509096196546,46,True,100,100,exact_call_budget_exhausted
rc102C10,2014,fixed_wall_clock,fixed,wall_clock,4,423.5101819239309,69.38261323056489,3,1000,1000,404,11,596,17,383,17,0,0,False,0.42,21.175509096196546,1000,True,130,130,iteration_limit
rc102C10,2014,fixed_fixed_work,fixed,fixed_work,4,423.5101819239309,69.38261323056489,3,81,81,39,4,42,4,31,6,0,0,False,0.5,21.175509096196546,81,True,100,100,exact_call_budget_exhausted
rc102C10,2015,adaptive_wall_clock,adaptive,wall_clock,4,423.5101819239309,69.38261323056489,3,1000,1000,480,10,520,15,460,18,5,3,False,0.48,21.175509096196546,940,True,129,129,iteration_limit
rc102C10,2015,adaptive_fixed_work,adaptive,fixed_work,4,423.5101819239309,69.38261323056489,3,134,134,53,2,81,2,48,6,5,3,False,0.4,21.175509096196546,74,True,100,100,exact_call_budget_exhausted
rc102C10,2015,fixed_wall_clock,fixed,wall_clock,4,423.5101819239309,69.38261323056489,3,1000,1000,368,16,632,21,339,21,0,0,False,0.34,21.175509096196546,1000,True,130,130,iteration_limit
rc102C10,2015,fixed_fixed_work,fixed,fixed_work,4,423.5101819239309,69.38261323056489,3,130,130,51,3,79,3,44,7,0,0,False,0.38,21.175509096196546,130,True,100,100,exact_call_budget_exhausted
rc102C10,2016,adaptive_wall_clock,adaptive,wall_clock,4,423.5101819239309,69.38261323056489,3,1000,1000,490,9,510,15,470,19,5,3,False,0.38,21.175509096196546,940,True,122,122,iteration_limit
rc102C10,2016,adaptive_fixed_work,adaptive,fixed_work,4,423.5101819239309,69.38261323056489,3,254,254,119,2,135,3,111,9,5,3,False,0.48,21.175509096196546,194,True,100,100,exact_call_budget_exhausted
rc102C10,2016,fixed_wall_clock,fixed,wall_clock,4,423.5101819239309,69.38261323056489,3,1000,1000,418,9,582,15,399,18,0,0,False,0.26,21.175509096196546,1000,True,128,128,iteration_limit
rc102C10,2016,fixed_fixed_work,fixed,fixed_work,4,423.5101819239309,69.38261323056489,3,196,196,86,4,110,5,77,8,0,0,False,0.42,21.175509096196546,196,True,100,100,exact_call_budget_exhausted
c106C15,2014,adaptive_wall_clock,adaptive,wall_clock,3,298.1930487570892,466.82762892941594,2,1000,1000,348,29,652,48,295,36,5,3,False,0.32,17.24672926444315,912,True,1531,1531,iteration_limit
c106C15,2014,adaptive_fixed_work,adaptive,fixed_work,3,348.7051989388234,566.3470081885201,3,4,4,2,1,2,2,0,1,0,0,False,0.5,17.24672926444315,3,True,100,100,exact_call_budget_exhausted
c106C15,2014,fixed_wall_clock,fixed,wall_clock,3,275.1331688731623,437.989595186203,2,1000,1000,301,13,699,43,278,36,0,0,False,0.28,17.24672926444315,943,True,1315,1315,iteration_limit
c106C15,2014,fixed_fixed_work,fixed,fixed_work,3,348.7051989388234,566.3470081885201,3,3,3,1,1,2,2,0,0,0,0,False,0.3333333333333333,17.24672926444315,2,True,100,100,exact_call_budget_exhausted
c106C15,2015,adaptive_wall_clock,adaptive,wall_clock,3,275.1331688731623,437.989595186203,2,1000,1000,354,20,646,23,319,16,5,3,False,0.44,17.24672926444315,549,True,1284,1284,iteration_limit
c106C15,2015,adaptive_fixed_work,adaptive,fixed_work,3,339.4072375928683,681.3614078209821,3,2,2,2,2,0,3,0,0,0,0,False,1.0,17.24672926444315,0,True,100,100,exact_call_budget_exhausted
c106C15,2015,fixed_wall_clock,fixed,wall_clock,3,275.1331688731623,437.989595186203,2,1000,1000,293,15,707,18,267,12,0,0,False,0.26,17.24672926444315,812,True,1292,1292,iteration_limit
c106C15,2015,fixed_fixed_work,fixed,fixed_work,3,348.7051989388234,566.3470081885201,3,3,3,1,1,2,2,0,0,0,0,False,0.3333333333333333,17.24672926444315,2,True,100,100,exact_call_budget_exhausted
c106C15,2016,adaptive_wall_clock,adaptive,wall_clock,3,275.1331688731623,437.989595186203,2,1000,1000,370,18,630,28,336,25,5,3,False,0.32,17.24672926444315,851,True,1545,1545,iteration_limit
c106C15,2016,adaptive_fixed_work,adaptive,fixed_work,3,348.7051989388234,566.3470081885201,3,2,2,1,1,1,2,0,0,0,0,False,0.5,17.24672926444315,1,True,100,100,exact_call_budget_exhausted
c106C15,2016,fixed_wall_clock,fixed,wall_clock,3,275.1331688731623,437.989595186203,2,1000,1000,327,16,673,23,308,15,0,0,False,0.18,17.24672926444315,888,True,1247,1247,iteration_limit
c106C15,2016,fixed_fixed_work,fixed,fixed_work,3,348.7051989388234,566.3470081885201,3,3,3,1,1,2,2,0,0,0,0,False,0.3333333333333333,17.24672926444315,2,True,100,100,exact_call_budget_exhausted
r105C15,2014,adaptive_wall_clock,adaptive,wall_clock,4,336.1536020996758,80.68409221221032,4,1000,1000,512,18,488,22,477,17,5,3,False,0.48,20.63029747856861,736,True,379,379,iteration_limit
r105C15,2014,adaptive_fixed_work,adaptive,fixed_work,4,401.5802738055902,102.11429516748808,4,6,6,2,1,4,4,1,0,0,0,False,0.3333333333333333,20.63029747856861,5,True,100,100,exact_call_budget_exhausted
r105C15,2014,fixed_wall_clock,fixed,wall_clock,4,336.1536020996758,80.68409221221032,4,1000,1000,453,16,547,23,425,12,0,0,False,0.46,20.63029747856861,671,True,355,355,iteration_limit
r105C15,2014,fixed_fixed_work,fixed,fixed_work,4,401.5802738055902,102.11429516748808,4,8,8,5,1,3,4,4,0,0,0,False,0.625,20.63029747856861,7,True,100,100,exact_call_budget_exhausted
r105C15,2015,adaptive_wall_clock,adaptive,wall_clock,4,336.15360209967577,80.68409221221032,4,1000,1000,565,23,435,28,523,20,5,3,False,0.56,20.63029747856861,440,True,352,352,iteration_limit
r105C15,2015,adaptive_fixed_work,adaptive,fixed_work,4,399.7883219874001,101.23623877657494,5,7,7,4,2,3,4,1,2,0,0,False,0.5714285714285714,20.63029747856861,3,True,100,100,exact_call_budget_exhausted
r105C15,2015,fixed_wall_clock,fixed,wall_clock,4,336.1536020996758,80.68409221221032,4,1000,1000,466,21,534,26,432,14,0,0,False,0.42,20.63029747856861,683,True,320,320,iteration_limit
r105C15,2015,fixed_fixed_work,fixed,fixed_work,4,351.66160368100475,82.01113764380901,4,7,7,4,3,3,5,1,1,0,0,False,0.5714285714285714,20.63029747856861,2,True,100,100,exact_call_budget_exhausted
r105C15,2016,adaptive_wall_clock,adaptive,wall_clock,4,336.1536020996758,80.68409221221032,4,1000,1000,557,18,443,21,526,14,5,3,False,0.5,20.63029747856861,696,True,339,339,iteration_limit
r105C15,2016,adaptive_fixed_work,adaptive,fixed_work,4,398.84533192912625,102.11429516748808,4,8,8,3,2,5,4,1,1,0,0,False,0.375,20.63029747856861,4,True,100,100,exact_call_budget_exhausted
r105C15,2016,fixed_wall_clock,fixed,wall_clock,4,346.89057473299084,82.01113764380901,4,1000,1000,387,24,613,27,341,23,0,0,False,0.36,20.63029747856861,972,True,397,397,iteration_limit
r105C15,2016,fixed_fixed_work,fixed,fixed_work,4,399.7883219874001,101.23623877657494,5,11,11,5,2,6,4,3,1,0,0,False,0.45454545454545453,20.63029747856861,6,True,100,100,exact_call_budget_exhausted
rc103C15,2014,adaptive_wall_clock,adaptive,wall_clock,4,397.6698569130491,67.68771409904316,4,1000,1000,573,32,427,35,518,24,5,3,False,0.52,27.63004974863967,888,True,941,941,iteration_limit
rc103C15,2014,adaptive_fixed_work,adaptive,fixed_work,5,552.6009949727934,109.28402103253077,6,1,1,0,0,1,0,0,0,0,0,False,0.0,27.63004974863967,1,True,100,100,exact_call_budget_exhausted
rc103C15,2014,fixed_wall_clock,fixed,wall_clock,4,397.6698569130491,67.68771409904316,4,1000,1000,453,25,547,27,413,16,0,0,False,0.48,27.63004974863967,976,True,708,708,iteration_limit
rc103C15,2014,fixed_fixed_work,fixed,fixed_work,5,552.6009949727934,109.28402103253077,6,1,1,0,0,1,0,0,0,0,0,False,0.0,27.63004974863967,1,True,100,100,exact_call_budget_exhausted
rc103C15,2015,adaptive_wall_clock,adaptive,wall_clock,4,397.6698569130491,67.68771409904316,4,1000,1000,561,22,439,25,525,15,5,3,False,0.5,27.63004974863967,932,True,769,769,iteration_limit
rc103C15,2015,adaptive_fixed_work,adaptive,fixed_work,5,552.6009949727934,109.28402103253077,6,1,1,0,0,1,0,0,0,0,0,False,0.0,27.63004974863967,1,True,100,100,exact_call_budget_exhausted
rc103C15,2015,fixed_wall_clock,fixed,wall_clock,4,397.6698569130491,67.68771409904316,4,1000,1000,476,41,524,44,404,33,0,0,False,0.58,27.63004974863967,984,True,760,760,iteration_limit
rc103C15,2015,fixed_fixed_work,fixed,fixed_work,5,552.6009949727934,109.28402103253077,6,1,1,0,0,1,0,0,0,0,0,False,0.0,27.63004974863967,1,True,100,100,exact_call_budget_exhausted
rc103C15,2016,adaptive_wall_clock,adaptive,wall_clock,4,397.6698569130491,67.68771409904316,4,1000,1000,565,32,435,38,514,25,5,3,False,0.64,27.63004974863967,815,True,811,811,iteration_limit
rc103C15,2016,adaptive_fixed_work,adaptive,fixed_work,5,552.6009949727934,109.28402103253077,6,1,1,0,0,1,0,0,0,0,0,False,0.0,27.63004974863967,1,True,100,100,exact_call_budget_exhausted
rc103C15,2016,fixed_wall_clock,fixed,wall_clock,4,397.6698569130491,67.68771409904316,4,1000,1000,483,39,517,46,422,28,0,0,False,0.46,27.63004974863967,928,True,732,732,iteration_limit
rc103C15,2016,fixed_fixed_work,fixed,fixed_work,5,552.6009949727934,109.28402103253077,6,1,1,0,0,1,0,0,0,0,0,False,0.0,27.63004974863967,1,True,100,100,exact_call_budget_exhausted
c101_21,2014,adaptive_wall_clock,adaptive,wall_clock,12,1054.0334649784038,1345.2249050614528,8,241,241,111,7,130,9,101,3,5,3,False,0.52,62.77125128413403,144,True,1023,1022,wall_clock_deadline
c101_21,2014,adaptive_fixed_work,adaptive,fixed_work,13,1128.6748067858923,1284.1683682642924,8,5,5,2,1,3,2,1,0,0,0,False,0.4,62.77125128413403,4,True,100,100,exact_call_budget_exhausted
c101_21,2014,fixed_wall_clock,fixed,wall_clock,12,1066.4668384831202,1386.4159516285367,8,220,220,99,10,121,12,84,5,0,0,False,0.44,62.77125128413403,211,True,1128,1127,wall_clock_deadline
c101_21,2014,fixed_fixed_work,fixed,fixed_work,13,1128.6748067858923,1284.1683682642924,8,5,5,3,1,2,2,2,0,0,0,False,0.6,62.77125128413403,4,True,100,100,exact_call_budget_exhausted
c101_21,2015,adaptive_wall_clock,adaptive,wall_clock,12,1055.3103825360313,1344.7847250583918,8,262,262,146,11,116,14,123,12,5,3,False,0.58,62.77125128413403,164,True,1341,1341,wall_clock_deadline
c101_21,2015,adaptive_fixed_work,adaptive,fixed_work,13,1128.6748067858923,1284.1683682642924,8,5,5,3,1,2,2,2,0,0,0,False,0.6,62.77125128413403,4,True,100,100,exact_call_budget_exhausted
c101_21,2015,fixed_wall_clock,fixed,wall_clock,12,1055.9202590469108,1386.4159516285367,8,205,205,96,13,109,15,76,7,0,0,False,0.46,62.77125128413403,194,True,1184,1184,wall_clock_deadline
c101_21,2015,fixed_fixed_work,fixed,fixed_work,13,1095.5984841332108,1228.6884031679028,7,5,5,3,2,2,3,1,0,0,0,False,0.6,62.77125128413403,2,True,100,100,exact_call_budget_exhausted
c101_21,2016,adaptive_wall_clock,adaptive,wall_clock,12,1055.9202590469108,1386.4159516285367,8,217,217,105,13,112,16,79,13,5,3,False,0.46,62.77125128413403,131,True,1305,1304,wall_clock_deadline
c101_21,2016,adaptive_fixed_work,adaptive,fixed_work,13,1128.6748067858923,1284.1683682642924,8,5,5,1,1,4,2,0,0,0,0,False,0.2,62.77125128413403,4,True,100,100,exact_call_budget_exhausted
c101_21,2016,fixed_wall_clock,fixed,wall_clock,12,1060.6438597394606,1386.4159516285367,8,238,238,130,9,108,11,114,7,0,0,False,0.5,62.77125128413403,227,True,1163,1163,wall_clock_deadline
c101_21,2016,fixed_fixed_work,fixed,fixed_work,13,1128.6748067858923,1284.1683682642924,8,6,6,3,1,3,2,2,0,0,0,False,0.5,62.77125128413403,5,True,100,100,exact_call_budget_exhausted
r101_21,2014,adaptive_wall_clock,adaptive,wall_clock,21,1813.9761131402322,424.57496524998396,25,397,397,161,27,236,30,114,22,5,3,False,0.42,105.84368676393802,279,True,1437,1437,wall_clock_deadline
r101_21,2014,adaptive_fixed_work,adaptive,fixed_work,25,2037.9182467377195,480.73812762805187,28,3,3,3,3,0,3,0,0,0,0,False,1.0,105.84368676393802,0,True,100,100,exact_call_budget_exhausted
r101_21,2014,fixed_wall_clock,fixed,wall_clock,20,1791.1258105877212,449.46245142441825,26,427,427,178,26,249,27,127,25,0,0,False,0.28,105.84368676393802,416,True,1410,1409,wall_clock_deadline
r101_21,2014,fixed_fixed_work,fixed,fixed_work,24,1965.4224191417632,447.3276058556365,26,4,4,3,3,1,3,0,0,0,0,False,0.75,105.84368676393802,1,True,100,100,exact_call_budget_exhausted
r101_21,2015,adaptive_wall_clock,adaptive,wall_clock,20,1785.299419524925,426.8451579172052,25,403,403,207,37,196,41,148,24,5,3,False,0.52,105.84368676393802,73,True,1602,1602,wall_clock_deadline
r101_21,2015,adaptive_fixed_work,adaptive,fixed_work,22,1864.4369546701466,452.04972300034586,26,6,6,5,5,1,5,0,0,0,0,False,0.8333333333333334,105.84368676393802,1,True,100,100,exact_call_budget_exhausted
r101_21,2015,fixed_wall_clock,fixed,wall_clock,20,1796.3189552766858,469.155915595719,28,352,352,164,33,188,34,111,21,0,0,False,0.58,105.84368676393802,317,True,1315,1314,wall_clock_deadline
r101_21,2015,fixed_fixed_work,fixed,fixed_work,21,1838.224090595003,468.05814473037947,27,7,7,6,6,1,6,0,0,0,0,False,0.8571428571428571,105.84368676393802,1,True,100,100,exact_call_budget_exhausted
r101_21,2016,adaptive_wall_clock,adaptive,wall_clock,20,1873.0200802148274,463.43766607913136,27,400,400,197,26,203,29,147,26,5,3,False,0.46,105.84368676393802,183,True,1399,1399,wall_clock_deadline
r101_21,2016,adaptive_fixed_work,adaptive,fixed_work,26,2043.4682663058268,425.6046243484105,25,3,3,3,3,0,3,0,0,0,0,False,1.0,105.84368676393802,0,True,100,100,exact_call_budget_exhausted
r101_21,2016,fixed_wall_clock,fixed,wall_clock,20,1745.5770428765074,385.0939095156936,23,406,406,202,36,204,39,142,24,0,0,False,0.36,105.84368676393802,224,True,1509,1508,wall_clock_deadline
r101_21,2016,fixed_fixed_work,fixed,fixed_work,24,1965.4224191417632,447.3276058556365,26,4,4,3,3,1,3,0,0,0,0,False,0.75,105.84368676393802,1,True,100,100,exact_call_budget_exhausted
