stage_id,component,run_label,attempt_or_rerun,canonical_run_label,legacy_run_label,scope,instance,seed,instance_scope,seed_scope,artifact_type,artifact_status,canonical_path,legacy_path,run_status,failure_reason,validator_status,raw_review_status,trusted_review_status,raw_to_summary_status,checksum,checksum_source,source_hash,configuration_hash,instance_hash,environment_hash,stage00_manifest_hash,repository_revision,repository_dirty,reference_repositories,comparison_baseline,supersedes,legacy_path_mapping,storage_policy_version,storage_format,compression,retention_class,evidence_completeness,schema_fingerprint,row_count,byte_size,policy_compliance
stage03.3,exact_deadline,stage03.3_exact_deadline_attempt03,attempt03,stage03.3_exact_deadline_attempt03,,smoke,c101C5,2014,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",events,retained_unsuccessful,results/stage03.3_exact_deadline_attempt03/c101C5/2014/stage03.3_exact_deadline_attempt03_screening_checks_c101C5_2014.parquet,,complete,NOT_READY,not_verified,NOT_READY,not_applicable,not_published,a0545c06de4cd32f3fe4b9acaacf243b375fe5fad6e0aae6910944d1172de378,artifact_manifest,bd6a48bdb5b5f0d260c538c3b20d36d33f7f2492e3862447fab58da5bcc12da3,360d50b585d6579a02e392d15bb5f7907a80d9ef5b28c0cfcf15ee33a7dbd21a,49d1af5c570b2cd1f1638d8f264d82c8b6215c80dced8fcb790dbfd336ac2f54,e85b3b965dc259db7b2ec065fd45707ca4043d170bcba20a9b17d47a2e40ffd8,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,f1df080cb4589c292f3eb8e7192b50a5caeb696a,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.2_cache_incremental_attempt03,,physical_current_path,artifact-storage-v1,parquet,zstd,critical,complete,8b4d1421c399149461c0832d4cf8399279f02f779381c4fa0ffc65b52959b4cb,80830,273949,current
stage03.3,exact_deadline,stage03.3_exact_deadline_attempt03,attempt03,stage03.3_exact_deadline_attempt03,,smoke,c101C5,2014,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",diagnostic,retained_unsuccessful,results/stage03.3_exact_deadline_attempt03/c101C5/2014/stage03.3_exact_deadline_attempt03_diagnostic_c101C5_2014.parquet,,complete,NOT_READY,not_verified,NOT_READY,not_applicable,not_published,ffe0b33170c2af18879848c7abf7ede643a9730ee894e5ee31ed2d7488a21177,artifact_manifest,bd6a48bdb5b5f0d260c538c3b20d36d33f7f2492e3862447fab58da5bcc12da3,360d50b585d6579a02e392d15bb5f7907a80d9ef5b28c0cfcf15ee33a7dbd21a,49d1af5c570b2cd1f1638d8f264d82c8b6215c80dced8fcb790dbfd336ac2f54,e85b3b965dc259db7b2ec065fd45707ca4043d170bcba20a9b17d47a2e40ffd8,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,f1df080cb4589c292f3eb8e7192b50a5caeb696a,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.2_cache_incremental_attempt03,,physical_current_path,artifact-storage-v1,parquet,zstd,diagnostic,complete,ed345d8744ac61063639d35a7db48e89d0dabab9f09698e6bdfbc16f46d536e2,182,4930,current
stage03.3,exact_deadline,stage03.3_exact_deadline_attempt03,attempt03,stage03.3_exact_deadline_attempt03,,smoke,c101C5,2014,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",trace,retained_unsuccessful,results/stage03.3_exact_deadline_attempt03/c101C5/2014/stage03.3_exact_deadline_attempt03_trace_c101C5_2014.json,,complete,NOT_READY,not_verified,NOT_READY,not_applicable,not_published,2dc156c213be2c9bffdee67d2469deac45c9821ae3a72c9db1f3b9a88a53cf49,artifact_manifest,bd6a48bdb5b5f0d260c538c3b20d36d33f7f2492e3862447fab58da5bcc12da3,360d50b585d6579a02e392d15bb5f7907a80d9ef5b28c0cfcf15ee33a7dbd21a,49d1af5c570b2cd1f1638d8f264d82c8b6215c80dced8fcb790dbfd336ac2f54,e85b3b965dc259db7b2ec065fd45707ca4043d170bcba20a9b17d47a2e40ffd8,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,f1df080cb4589c292f3eb8e7192b50a5caeb696a,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.2_cache_incremental_attempt03,,physical_current_path,artifact-storage-v1,json,none,critical,complete,,,12474,current
stage03.3,exact_deadline,stage03.3_exact_deadline_attempt03,attempt03,stage03.3_exact_deadline_attempt03,,smoke,c101C5,2015,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",raw,retained_unsuccessful,results/stage03.3_exact_deadline_attempt03/c101C5/2015/stage03.3_exact_deadline_attempt03_raw_c101C5_2015.json,,complete,NOT_READY,not_verified,NOT_READY,not_applicable,not_published,51e17648faef1753109f5e5418f7cb67a5c0f9059bc07b41ff1d2e25fb0b00fe,artifact_manifest,bd6a48bdb5b5f0d260c538c3b20d36d33f7f2492e3862447fab58da5bcc12da3,360d50b585d6579a02e392d15bb5f7907a80d9ef5b28c0cfcf15ee33a7dbd21a,49d1af5c570b2cd1f1638d8f264d82c8b6215c80dced8fcb790dbfd336ac2f54,d321f2238b1744871512996d515e5019dac107007ea13890fa49c6ba469c0aef,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,f1df080cb4589c292f3eb8e7192b50a5caeb696a,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.2_cache_incremental_attempt03,,physical_current_path,artifact-storage-v1,json,none,critical,complete,,,18364,current
stage03.3,exact_deadline,stage03.3_exact_deadline_attempt03,attempt03,stage03.3_exact_deadline_attempt03,,smoke,c101C5,2015,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",solution,retained_unsuccessful,results/stage03.3_exact_deadline_attempt03/c101C5/2015/stage03.3_exact_deadline_attempt03_solution_c101C5_2015.json,,complete,NOT_READY,not_verified,NOT_READY,not_applicable,not_published,e0479ce93a8c2cf4cf515ad68871b3776cdcd4ec9b727aa3de8ce238c27f6267,artifact_manifest,bd6a48bdb5b5f0d260c538c3b20d36d33f7f2492e3862447fab58da5bcc12da3,360d50b585d6579a02e392d15bb5f7907a80d9ef5b28c0cfcf15ee33a7dbd21a,49d1af5c570b2cd1f1638d8f264d82c8b6215c80dced8fcb790dbfd336ac2f54,d321f2238b1744871512996d515e5019dac107007ea13890fa49c6ba469c0aef,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,f1df080cb4589c292f3eb8e7192b50a5caeb696a,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.2_cache_incremental_attempt03,,physical_current_path,artifact-storage-v1,json,none,critical,complete,,,1276,current
stage03.3,exact_deadline,stage03.3_exact_deadline_attempt03,attempt03,stage03.3_exact_deadline_attempt03,,smoke,c101C5,2015,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",environment,retained_unsuccessful,results/stage03.3_exact_deadline_attempt03/c101C5/2015/stage03.3_exact_deadline_attempt03_environment_c101C5_2015.json,,complete,NOT_READY,not_verified,NOT_READY,not_applicable,not_published,d321f2238b1744871512996d515e5019dac107007ea13890fa49c6ba469c0aef,artifact_manifest,bd6a48bdb5b5f0d260c538c3b20d36d33f7f2492e3862447fab58da5bcc12da3,360d50b585d6579a02e392d15bb5f7907a80d9ef5b28c0cfcf15ee33a7dbd21a,49d1af5c570b2cd1f1638d8f264d82c8b6215c80dced8fcb790dbfd336ac2f54,d321f2238b1744871512996d515e5019dac107007ea13890fa49c6ba469c0aef,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,f1df080cb4589c292f3eb8e7192b50a5caeb696a,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.2_cache_incremental_attempt03,,physical_current_path,artifact-storage-v1,json_control,none,critical,complete,,,2162,current
stage03.3,exact_deadline,stage03.3_exact_deadline_attempt03,attempt03,stage03.3_exact_deadline_attempt03,,smoke,c101C5,2015,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",route_dictionary,retained_unsuccessful,results/stage03.3_exact_deadline_attempt03/c101C5/2015/stage03.3_exact_deadline_attempt03_route_dictionary_c101C5_2015.parquet,,complete,NOT_READY,not_verified,NOT_READY,not_applicable,not_published,0f66c140140e4450d6d103a5419f167af793b2e2288de8b58c1994f3e2bf825d,artifact_manifest,bd6a48bdb5b5f0d260c538c3b20d36d33f7f2492e3862447fab58da5bcc12da3,360d50b585d6579a02e392d15bb5f7907a80d9ef5b28c0cfcf15ee33a7dbd21a,49d1af5c570b2cd1f1638d8f264d82c8b6215c80dced8fcb790dbfd336ac2f54,d321f2238b1744871512996d515e5019dac107007ea13890fa49c6ba469c0aef,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,f1df080cb4589c292f3eb8e7192b50a5caeb696a,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.2_cache_incremental_attempt03,,physical_current_path,artifact-storage-v1,parquet,zstd,critical,complete,005150756e3c2f9bf1ee9a6236798e8d7a8f650aeffe4ed94319ca5be98b8120,78,5369,current
stage03.3,exact_deadline,stage03.3_exact_deadline_attempt03,attempt03,stage03.3_exact_deadline_attempt03,,smoke,c101C5,2015,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",events,retained_unsuccessful,results/stage03.3_exact_deadline_attempt03/c101C5/2015/stage03.3_exact_deadline_attempt03_events_c101C5_2015.parquet,,complete,NOT_READY,not_verified,NOT_READY,not_applicable,not_published,b0d3c2f1b1fb748fb41757b44803715b6e83def9f6cc71056a7f90063fe3a3fd,artifact_manifest,bd6a48bdb5b5f0d260c538c3b20d36d33f7f2492e3862447fab58da5bcc12da3,360d50b585d6579a02e392d15bb5f7907a80d9ef5b28c0cfcf15ee33a7dbd21a,49d1af5c570b2cd1f1638d8f264d82c8b6215c80dced8fcb790dbfd336ac2f54,d321f2238b1744871512996d515e5019dac107007ea13890fa49c6ba469c0aef,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,f1df080cb4589c292f3eb8e7192b50a5caeb696a,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.2_cache_incremental_attempt03,,physical_current_path,artifact-storage-v1,parquet,zstd,critical,complete,e9f4a8858c2673b52b979c0cd6677cb0aa25a4beb82fe226bed5afb4c2501df8,49946,1085386,current
stage03.3,exact_deadline,stage03.3_exact_deadline_attempt03,attempt03,stage03.3_exact_deadline_attempt03,,smoke,c101C5,2015,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",events,retained_unsuccessful,results/stage03.3_exact_deadline_attempt03/c101C5/2015/stage03.3_exact_deadline_attempt03_screening_checks_c101C5_2015.parquet,,complete,NOT_READY,not_verified,NOT_READY,not_applicable,not_published,a4afda613af50113dfc6f3491ecfe2bf39c6a9248ab6b96c7c74dafdfd0b5274,artifact_manifest,bd6a48bdb5b5f0d260c538c3b20d36d33f7f2492e3862447fab58da5bcc12da3,360d50b585d6579a02e392d15bb5f7907a80d9ef5b28c0cfcf15ee33a7dbd21a,49d1af5c570b2cd1f1638d8f264d82c8b6215c80dced8fcb790dbfd336ac2f54,d321f2238b1744871512996d515e5019dac107007ea13890fa49c6ba469c0aef,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,f1df080cb4589c292f3eb8e7192b50a5caeb696a,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.2_cache_incremental_attempt03,,physical_current_path,artifact-storage-v1,parquet,zstd,critical,complete,8b4d1421c399149461c0832d4cf8399279f02f779381c4fa0ffc65b52959b4cb,79416,264097,current
stage03.3,exact_deadline,stage03.3_exact_deadline_attempt03,attempt03,stage03.3_exact_deadline_attempt03,,smoke,c101C5,2015,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",diagnostic,retained_unsuccessful,results/stage03.3_exact_deadline_attempt03/c101C5/2015/stage03.3_exact_deadline_attempt03_diagnostic_c101C5_2015.parquet,,complete,NOT_READY,not_verified,NOT_READY,not_applicable,not_published,387596d7c5fd14f4feb9df696c8aca654ca630014ed944a563dd56be339b02e9,artifact_manifest,bd6a48bdb5b5f0d260c538c3b20d36d33f7f2492e3862447fab58da5bcc12da3,360d50b585d6579a02e392d15bb5f7907a80d9ef5b28c0cfcf15ee33a7dbd21a,49d1af5c570b2cd1f1638d8f264d82c8b6215c80dced8fcb790dbfd336ac2f54,d321f2238b1744871512996d515e5019dac107007ea13890fa49c6ba469c0aef,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,f1df080cb4589c292f3eb8e7192b50a5caeb696a,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.2_cache_incremental_attempt03,,physical_current_path,artifact-storage-v1,parquet,zstd,diagnostic,complete,ed345d8744ac61063639d35a7db48e89d0dabab9f09698e6bdfbc16f46d536e2,182,4922,current
stage03.3,exact_deadline,stage03.3_exact_deadline_attempt03,attempt03,stage03.3_exact_deadline_attempt03,,smoke,c101C5,2015,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",trace,retained_unsuccessful,results/stage03.3_exact_deadline_attempt03/c101C5/2015/stage03.3_exact_deadline_attempt03_trace_c101C5_2015.json,,complete,NOT_READY,not_verified,NOT_READY,not_applicable,not_published,50db16fa10517e5bbde9e12eb45769cdd907a86debf131fbd0b011b937e856f3,artifact_manifest,bd6a48bdb5b5f0d260c538c3b20d36d33f7f2492e3862447fab58da5bcc12da3,360d50b585d6579a02e392d15bb5f7907a80d9ef5b28c0cfcf15ee33a7dbd21a,49d1af5c570b2cd1f1638d8f264d82c8b6215c80dced8fcb790dbfd336ac2f54,d321f2238b1744871512996d515e5019dac107007ea13890fa49c6ba469c0aef,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,f1df080cb4589c292f3eb8e7192b50a5caeb696a,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.2_cache_incremental_attempt03,,physical_current_path,artifact-storage-v1,json,none,critical,complete,,,12472,current
stage03.3,exact_deadline,stage03.3_exact_deadline_attempt03,attempt03,stage03.3_exact_deadline_attempt03,,smoke,c101C5,2016,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",raw,retained_unsuccessful,results/stage03.3_exact_deadline_attempt03/c101C5/2016/stage03.3_exact_deadline_attempt03_raw_c101C5_2016.json,,complete,NOT_READY,not_verified,NOT_READY,not_applicable,not_published,ec06883194b7d92164516e278ba9ee4d848bcb2af94bb9a9f07589e6712d3063,artifact_manifest,bd6a48bdb5b5f0d260c538c3b20d36d33f7f2492e3862447fab58da5bcc12da3,360d50b585d6579a02e392d15bb5f7907a80d9ef5b28c0cfcf15ee33a7dbd21a,49d1af5c570b2cd1f1638d8f264d82c8b6215c80dced8fcb790dbfd336ac2f54,02644a69a1d8754c3ded2875de559136db140b68e1025a170765cc3249e1fb59,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,f1df080cb4589c292f3eb8e7192b50a5caeb696a,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.2_cache_incremental_attempt03,,physical_current_path,artifact-storage-v1,json,none,critical,complete,,,18365,current
stage03.3,exact_deadline,stage03.3_exact_deadline_attempt03,attempt03,stage03.3_exact_deadline_attempt03,,smoke,c101C5,2016,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",solution,retained_unsuccessful,results/stage03.3_exact_deadline_attempt03/c101C5/2016/stage03.3_exact_deadline_attempt03_solution_c101C5_2016.json,,complete,NOT_READY,not_verified,NOT_READY,not_applicable,not_published,60a5cc93596111529c8053e93704f2c58459bac0601e871788a327316bd88a35,artifact_manifest,bd6a48bdb5b5f0d260c538c3b20d36d33f7f2492e3862447fab58da5bcc12da3,360d50b585d6579a02e392d15bb5f7907a80d9ef5b28c0cfcf15ee33a7dbd21a,49d1af5c570b2cd1f1638d8f264d82c8b6215c80dced8fcb790dbfd336ac2f54,02644a69a1d8754c3ded2875de559136db140b68e1025a170765cc3249e1fb59,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,f1df080cb4589c292f3eb8e7192b50a5caeb696a,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.2_cache_incremental_attempt03,,physical_current_path,artifact-storage-v1,json,none,critical,complete,,,1276,current
stage03.3,exact_deadline,stage03.3_exact_deadline_attempt03,attempt03,stage03.3_exact_deadline_attempt03,,smoke,c101C5,2016,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",environment,retained_unsuccessful,results/stage03.3_exact_deadline_attempt03/c101C5/2016/stage03.3_exact_deadline_attempt03_environment_c101C5_2016.json,,complete,NOT_READY,not_verified,NOT_READY,not_applicable,not_published,02644a69a1d8754c3ded2875de559136db140b68e1025a170765cc3249e1fb59,artifact_manifest,bd6a48bdb5b5f0d260c538c3b20d36d33f7f2492e3862447fab58da5bcc12da3,360d50b585d6579a02e392d15bb5f7907a80d9ef5b28c0cfcf15ee33a7dbd21a,49d1af5c570b2cd1f1638d8f264d82c8b6215c80dced8fcb790dbfd336ac2f54,02644a69a1d8754c3ded2875de559136db140b68e1025a170765cc3249e1fb59,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,f1df080cb4589c292f3eb8e7192b50a5caeb696a,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.2_cache_incremental_attempt03,,physical_current_path,artifact-storage-v1,json_control,none,critical,complete,,,2162,current
stage03.3,exact_deadline,stage03.3_exact_deadline_attempt03,attempt03,stage03.3_exact_deadline_attempt03,,smoke,c101C5,2016,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",route_dictionary,retained_unsuccessful,results/stage03.3_exact_deadline_attempt03/c101C5/2016/stage03.3_exact_deadline_attempt03_route_dictionary_c101C5_2016.parquet,,complete,NOT_READY,not_verified,NOT_READY,not_applicable,not_published,0f66c140140e4450d6d103a5419f167af793b2e2288de8b58c1994f3e2bf825d,artifact_manifest,bd6a48bdb5b5f0d260c538c3b20d36d33f7f2492e3862447fab58da5bcc12da3,360d50b585d6579a02e392d15bb5f7907a80d9ef5b28c0cfcf15ee33a7dbd21a,49d1af5c570b2cd1f1638d8f264d82c8b6215c80dced8fcb790dbfd336ac2f54,02644a69a1d8754c3ded2875de559136db140b68e1025a170765cc3249e1fb59,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,f1df080cb4589c292f3eb8e7192b50a5caeb696a,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.2_cache_incremental_attempt03,,physical_current_path,artifact-storage-v1,parquet,zstd,critical,complete,005150756e3c2f9bf1ee9a6236798e8d7a8f650aeffe4ed94319ca5be98b8120,78,5369,current
