stage_id,component,run_label,attempt_or_rerun,canonical_run_label,legacy_run_label,scope,instance,seed,instance_scope,seed_scope,artifact_type,artifact_status,canonical_path,legacy_path,run_status,failure_reason,validator_status,raw_review_status,trusted_review_status,raw_to_summary_status,checksum,checksum_source,source_hash,configuration_hash,instance_hash,environment_hash,stage00_manifest_hash,repository_revision,repository_dirty,reference_repositories,comparison_baseline,supersedes,legacy_path_mapping,storage_policy_version,storage_format,compression,retention_class,evidence_completeness,schema_fingerprint,row_count,byte_size,policy_compliance
stage03.4,control_parallel,stage03.4_control_parallel_attempt03,attempt03,stage03.4_control_parallel_attempt03,,smoke,rc105C5,2015,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",solution,retained_unsuccessful,results/stage03.4_control_parallel_attempt03/rc105C5/2015/stage03.4_control_parallel_attempt03_solution_rc105C5_2015.json,,partial,not_present,not_verified,not_present,not_applicable,not_published,337cede46a469862975418d79be23e771a3054238f122873a1d4d2a578353021,artifact_manifest,e0b84f0e92a2d7f696890cce3a977d762e723b9041e1145b5dc1373088b11cc0,92684823a55f5fda738f7fddebc8823a5f8bed86bc6063b8d7ce18d1d19530d0,22098b7420bd9fa8059e8485f7f97189274723360ac5f3f5a8f005776614c7b5,5c56201c4fb05a623f434781e2c6163cae0484c4421c3b8143bb91fcc50048ea,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,b0d8f7093dfad252dd6702912e36efa107e8a735,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.3_exact_deadline_attempt06,,physical_current_path,artifact-storage-v1,json,none,critical,partial,,,2466,current
stage03.4,control_parallel,stage03.4_control_parallel_attempt03,attempt03,stage03.4_control_parallel_attempt03,,smoke,rc105C5,2015,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",environment,retained_unsuccessful,results/stage03.4_control_parallel_attempt03/rc105C5/2015/stage03.4_control_parallel_attempt03_environment_rc105C5_2015.json,,partial,not_present,not_verified,not_present,not_applicable,not_published,5c56201c4fb05a623f434781e2c6163cae0484c4421c3b8143bb91fcc50048ea,artifact_manifest,e0b84f0e92a2d7f696890cce3a977d762e723b9041e1145b5dc1373088b11cc0,92684823a55f5fda738f7fddebc8823a5f8bed86bc6063b8d7ce18d1d19530d0,22098b7420bd9fa8059e8485f7f97189274723360ac5f3f5a8f005776614c7b5,5c56201c4fb05a623f434781e2c6163cae0484c4421c3b8143bb91fcc50048ea,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,b0d8f7093dfad252dd6702912e36efa107e8a735,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.3_exact_deadline_attempt06,,physical_current_path,artifact-storage-v1,json_control,none,critical,partial,,,2239,current
stage03.4,control_parallel,stage03.4_control_parallel_attempt03,attempt03,stage03.4_control_parallel_attempt03,,smoke,rc105C5,2015,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",route_dictionary,retained_unsuccessful,results/stage03.4_control_parallel_attempt03/rc105C5/2015/stage03.4_control_parallel_attempt03_route_dictionary_rc105C5_2015.parquet,,partial,not_present,not_verified,not_present,not_applicable,not_published,ad8385c53d09bc261c8c92bc7eb467e9ba490a29b41873d17658a3273b058bbd,artifact_manifest,e0b84f0e92a2d7f696890cce3a977d762e723b9041e1145b5dc1373088b11cc0,92684823a55f5fda738f7fddebc8823a5f8bed86bc6063b8d7ce18d1d19530d0,22098b7420bd9fa8059e8485f7f97189274723360ac5f3f5a8f005776614c7b5,5c56201c4fb05a623f434781e2c6163cae0484c4421c3b8143bb91fcc50048ea,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,b0d8f7093dfad252dd6702912e36efa107e8a735,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.3_exact_deadline_attempt06,,physical_current_path,artifact-storage-v1,parquet,zstd,critical,partial,005150756e3c2f9bf1ee9a6236798e8d7a8f650aeffe4ed94319ca5be98b8120,89,5785,current
stage03.4,control_parallel,stage03.4_control_parallel_attempt03,attempt03,stage03.4_control_parallel_attempt03,,smoke,rc105C5,2015,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",events,retained_unsuccessful,results/stage03.4_control_parallel_attempt03/rc105C5/2015/stage03.4_control_parallel_attempt03_events_rc105C5_2015.parquet,,partial,not_present,not_verified,not_present,not_applicable,not_published,7bfa3be56e149adc1a9a2e3fb18120323ae6d84d3f50e5530b222fde1b7f5164,artifact_manifest,e0b84f0e92a2d7f696890cce3a977d762e723b9041e1145b5dc1373088b11cc0,92684823a55f5fda738f7fddebc8823a5f8bed86bc6063b8d7ce18d1d19530d0,22098b7420bd9fa8059e8485f7f97189274723360ac5f3f5a8f005776614c7b5,5c56201c4fb05a623f434781e2c6163cae0484c4421c3b8143bb91fcc50048ea,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,b0d8f7093dfad252dd6702912e36efa107e8a735,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.3_exact_deadline_attempt06,,physical_current_path,artifact-storage-v1,parquet,zstd,critical,partial,e9f4a8858c2673b52b979c0cd6677cb0aa25a4beb82fe226bed5afb4c2501df8,118924,2363109,current
stage03.4,control_parallel,stage03.4_control_parallel_attempt03,attempt03,stage03.4_control_parallel_attempt03,,smoke,rc105C5,2015,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",events,retained_unsuccessful,results/stage03.4_control_parallel_attempt03/rc105C5/2015/stage03.4_control_parallel_attempt03_screening_checks_rc105C5_2015.parquet,,partial,not_present,not_verified,not_present,not_applicable,not_published,29e607dcb9585d0627b15ef5881081a159197183c7ae18bfb9f5c26af36efd52,artifact_manifest,e0b84f0e92a2d7f696890cce3a977d762e723b9041e1145b5dc1373088b11cc0,92684823a55f5fda738f7fddebc8823a5f8bed86bc6063b8d7ce18d1d19530d0,22098b7420bd9fa8059e8485f7f97189274723360ac5f3f5a8f005776614c7b5,5c56201c4fb05a623f434781e2c6163cae0484c4421c3b8143bb91fcc50048ea,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,b0d8f7093dfad252dd6702912e36efa107e8a735,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.3_exact_deadline_attempt06,,physical_current_path,artifact-storage-v1,parquet,zstd,critical,partial,8b4d1421c399149461c0832d4cf8399279f02f779381c4fa0ffc65b52959b4cb,187720,525266,current
stage03.4,control_parallel,stage03.4_control_parallel_attempt03,attempt03,stage03.4_control_parallel_attempt03,,smoke,rc105C5,2015,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",diagnostic,retained_unsuccessful,results/stage03.4_control_parallel_attempt03/rc105C5/2015/stage03.4_control_parallel_attempt03_diagnostic_rc105C5_2015.parquet,,partial,not_present,not_verified,not_present,not_applicable,not_published,2de65937879673b394288112a4a9b0ffdd582ad654d28e41ab6c5f842cb6aeb4,artifact_manifest,e0b84f0e92a2d7f696890cce3a977d762e723b9041e1145b5dc1373088b11cc0,92684823a55f5fda738f7fddebc8823a5f8bed86bc6063b8d7ce18d1d19530d0,22098b7420bd9fa8059e8485f7f97189274723360ac5f3f5a8f005776614c7b5,5c56201c4fb05a623f434781e2c6163cae0484c4421c3b8143bb91fcc50048ea,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,b0d8f7093dfad252dd6702912e36efa107e8a735,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.3_exact_deadline_attempt06,,physical_current_path,artifact-storage-v1,parquet,zstd,diagnostic,partial,ed345d8744ac61063639d35a7db48e89d0dabab9f09698e6bdfbc16f46d536e2,478,5679,current
stage03.4,control_parallel,stage03.4_control_parallel_attempt03,attempt03,stage03.4_control_parallel_attempt03,,smoke,rc105C5,2015,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",trace,retained_unsuccessful,results/stage03.4_control_parallel_attempt03/rc105C5/2015/stage03.4_control_parallel_attempt03_trace_rc105C5_2015.json,,partial,not_present,not_verified,not_present,not_applicable,not_published,0a03f91dcb37e6b53fc1a8d456130a8d1efd8d2443974764a94a5c76a34204c4,artifact_manifest,e0b84f0e92a2d7f696890cce3a977d762e723b9041e1145b5dc1373088b11cc0,92684823a55f5fda738f7fddebc8823a5f8bed86bc6063b8d7ce18d1d19530d0,22098b7420bd9fa8059e8485f7f97189274723360ac5f3f5a8f005776614c7b5,5c56201c4fb05a623f434781e2c6163cae0484c4421c3b8143bb91fcc50048ea,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,b0d8f7093dfad252dd6702912e36efa107e8a735,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.3_exact_deadline_attempt06,,physical_current_path,artifact-storage-v1,json,none,critical,partial,,,29418,current
stage03.4,control_parallel,stage03.4_control_parallel_attempt03,attempt03,stage03.4_control_parallel_attempt03,,smoke,rc105C5,2016,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",raw,retained_unsuccessful,results/stage03.4_control_parallel_attempt03/rc105C5/2016/stage03.4_control_parallel_attempt03_raw_rc105C5_2016.json,,partial,not_present,not_verified,not_present,not_applicable,not_published,047e1f6616a2aebb90551074d80682f4df81c86fa8cef3af0b251654f462486c,artifact_manifest,e0b84f0e92a2d7f696890cce3a977d762e723b9041e1145b5dc1373088b11cc0,92684823a55f5fda738f7fddebc8823a5f8bed86bc6063b8d7ce18d1d19530d0,22098b7420bd9fa8059e8485f7f97189274723360ac5f3f5a8f005776614c7b5,71ded132eefce1fdc34551cf3e0e54e58df73c940d651fe223293dc1a6dca472,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,b0d8f7093dfad252dd6702912e36efa107e8a735,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.3_exact_deadline_attempt06,,physical_current_path,artifact-storage-v1,json,none,critical,partial,,,40441,current
stage03.4,control_parallel,stage03.4_control_parallel_attempt03,attempt03,stage03.4_control_parallel_attempt03,,smoke,rc105C5,2016,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",solution,retained_unsuccessful,results/stage03.4_control_parallel_attempt03/rc105C5/2016/stage03.4_control_parallel_attempt03_solution_rc105C5_2016.json,,partial,not_present,not_verified,not_present,not_applicable,not_published,82bea209d4f79ec267756b8f4a3f9211dadb06c64f5f94f771005fdb22d70647,artifact_manifest,e0b84f0e92a2d7f696890cce3a977d762e723b9041e1145b5dc1373088b11cc0,92684823a55f5fda738f7fddebc8823a5f8bed86bc6063b8d7ce18d1d19530d0,22098b7420bd9fa8059e8485f7f97189274723360ac5f3f5a8f005776614c7b5,71ded132eefce1fdc34551cf3e0e54e58df73c940d651fe223293dc1a6dca472,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,b0d8f7093dfad252dd6702912e36efa107e8a735,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.3_exact_deadline_attempt06,,physical_current_path,artifact-storage-v1,json,none,critical,partial,,,2466,current
stage03.4,control_parallel,stage03.4_control_parallel_attempt03,attempt03,stage03.4_control_parallel_attempt03,,smoke,rc105C5,2016,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",environment,retained_unsuccessful,results/stage03.4_control_parallel_attempt03/rc105C5/2016/stage03.4_control_parallel_attempt03_environment_rc105C5_2016.json,,partial,not_present,not_verified,not_present,not_applicable,not_published,71ded132eefce1fdc34551cf3e0e54e58df73c940d651fe223293dc1a6dca472,artifact_manifest,e0b84f0e92a2d7f696890cce3a977d762e723b9041e1145b5dc1373088b11cc0,92684823a55f5fda738f7fddebc8823a5f8bed86bc6063b8d7ce18d1d19530d0,22098b7420bd9fa8059e8485f7f97189274723360ac5f3f5a8f005776614c7b5,71ded132eefce1fdc34551cf3e0e54e58df73c940d651fe223293dc1a6dca472,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,b0d8f7093dfad252dd6702912e36efa107e8a735,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.3_exact_deadline_attempt06,,physical_current_path,artifact-storage-v1,json_control,none,critical,partial,,,2239,current
stage03.4,control_parallel,stage03.4_control_parallel_attempt03,attempt03,stage03.4_control_parallel_attempt03,,smoke,rc105C5,2016,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",route_dictionary,retained_unsuccessful,results/stage03.4_control_parallel_attempt03/rc105C5/2016/stage03.4_control_parallel_attempt03_route_dictionary_rc105C5_2016.parquet,,partial,not_present,not_verified,not_present,not_applicable,not_published,b2dc1588a2c12f264d48e1cfd36303257a29390a6b643dd7d1c16b08f437420c,artifact_manifest,e0b84f0e92a2d7f696890cce3a977d762e723b9041e1145b5dc1373088b11cc0,92684823a55f5fda738f7fddebc8823a5f8bed86bc6063b8d7ce18d1d19530d0,22098b7420bd9fa8059e8485f7f97189274723360ac5f3f5a8f005776614c7b5,71ded132eefce1fdc34551cf3e0e54e58df73c940d651fe223293dc1a6dca472,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,b0d8f7093dfad252dd6702912e36efa107e8a735,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.3_exact_deadline_attempt06,,physical_current_path,artifact-storage-v1,parquet,zstd,critical,partial,005150756e3c2f9bf1ee9a6236798e8d7a8f650aeffe4ed94319ca5be98b8120,93,5954,current
stage03.4,control_parallel,stage03.4_control_parallel_attempt03,attempt03,stage03.4_control_parallel_attempt03,,smoke,rc105C5,2016,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",events,retained_unsuccessful,results/stage03.4_control_parallel_attempt03/rc105C5/2016/stage03.4_control_parallel_attempt03_events_rc105C5_2016.parquet,,partial,not_present,not_verified,not_present,not_applicable,not_published,67a8694682a8a0f8905e131000747549fc527c26f9bd1ea55b6650fb629d88dd,artifact_manifest,e0b84f0e92a2d7f696890cce3a977d762e723b9041e1145b5dc1373088b11cc0,92684823a55f5fda738f7fddebc8823a5f8bed86bc6063b8d7ce18d1d19530d0,22098b7420bd9fa8059e8485f7f97189274723360ac5f3f5a8f005776614c7b5,71ded132eefce1fdc34551cf3e0e54e58df73c940d651fe223293dc1a6dca472,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,b0d8f7093dfad252dd6702912e36efa107e8a735,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.3_exact_deadline_attempt06,,physical_current_path,artifact-storage-v1,parquet,zstd,critical,partial,e9f4a8858c2673b52b979c0cd6677cb0aa25a4beb82fe226bed5afb4c2501df8,105692,2094662,current
stage03.4,control_parallel,stage03.4_control_parallel_attempt03,attempt03,stage03.4_control_parallel_attempt03,,smoke,rc105C5,2016,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",events,retained_unsuccessful,results/stage03.4_control_parallel_attempt03/rc105C5/2016/stage03.4_control_parallel_attempt03_screening_checks_rc105C5_2016.parquet,,partial,not_present,not_verified,not_present,not_applicable,not_published,345bc47a26ab5ca1b0f7623a36aaba1f2322a491ef7daff77bfa90e81a25f32a,artifact_manifest,e0b84f0e92a2d7f696890cce3a977d762e723b9041e1145b5dc1373088b11cc0,92684823a55f5fda738f7fddebc8823a5f8bed86bc6063b8d7ce18d1d19530d0,22098b7420bd9fa8059e8485f7f97189274723360ac5f3f5a8f005776614c7b5,71ded132eefce1fdc34551cf3e0e54e58df73c940d651fe223293dc1a6dca472,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,b0d8f7093dfad252dd6702912e36efa107e8a735,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.3_exact_deadline_attempt06,,physical_current_path,artifact-storage-v1,parquet,zstd,critical,partial,8b4d1421c399149461c0832d4cf8399279f02f779381c4fa0ffc65b52959b4cb,146960,446947,current
stage03.4,control_parallel,stage03.4_control_parallel_attempt03,attempt03,stage03.4_control_parallel_attempt03,,smoke,rc105C5,2016,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",diagnostic,retained_unsuccessful,results/stage03.4_control_parallel_attempt03/rc105C5/2016/stage03.4_control_parallel_attempt03_diagnostic_rc105C5_2016.parquet,,partial,not_present,not_verified,not_present,not_applicable,not_published,ab3eaaf72c97cd6492b23f6ee5eb067d541c5c637fc750d40d14e91cc16dd511,artifact_manifest,e0b84f0e92a2d7f696890cce3a977d762e723b9041e1145b5dc1373088b11cc0,92684823a55f5fda738f7fddebc8823a5f8bed86bc6063b8d7ce18d1d19530d0,22098b7420bd9fa8059e8485f7f97189274723360ac5f3f5a8f005776614c7b5,71ded132eefce1fdc34551cf3e0e54e58df73c940d651fe223293dc1a6dca472,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,b0d8f7093dfad252dd6702912e36efa107e8a735,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.3_exact_deadline_attempt06,,physical_current_path,artifact-storage-v1,parquet,zstd,diagnostic,partial,ed345d8744ac61063639d35a7db48e89d0dabab9f09698e6bdfbc16f46d536e2,498,5664,current
stage03.4,control_parallel,stage03.4_control_parallel_attempt03,attempt03,stage03.4_control_parallel_attempt03,,smoke,rc105C5,2016,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",trace,retained_unsuccessful,results/stage03.4_control_parallel_attempt03/rc105C5/2016/stage03.4_control_parallel_attempt03_trace_rc105C5_2016.json,,partial,not_present,not_verified,not_present,not_applicable,not_published,ec2bb7735dcea315a264de9c051ce3b9625d2ff31b378280be42af2b41e5a40c,artifact_manifest,e0b84f0e92a2d7f696890cce3a977d762e723b9041e1145b5dc1373088b11cc0,92684823a55f5fda738f7fddebc8823a5f8bed86bc6063b8d7ce18d1d19530d0,22098b7420bd9fa8059e8485f7f97189274723360ac5f3f5a8f005776614c7b5,71ded132eefce1fdc34551cf3e0e54e58df73c940d651fe223293dc1a6dca472,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,b0d8f7093dfad252dd6702912e36efa107e8a735,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.3_exact_deadline_attempt06,,physical_current_path,artifact-storage-v1,json,none,critical,partial,,,29409,current
stage03.4,control_parallel,stage03.4_control_parallel_attempt03,attempt03,stage03.4_control_parallel_attempt03,,smoke,__all__,__all__,"[""c101C5"",""r105C5"",""rc105C5"",""c101_21"",""r101_21"",""rc101_21""]","[2014,2015,2016]",manifest,retained_unsuccessful,results/stage03.4_control_parallel_attempt03/control/stage03.4_control_parallel_attempt03_manifest.json,,partial,not_present,not_verified,not_present,not_applicable,not_published,1ae1a7eed68bd2c1665659a00974b484de9d4f1393d8bff8f3b6132a362467e6,artifact_manifest,e0b84f0e92a2d7f696890cce3a977d762e723b9041e1145b5dc1373088b11cc0,92684823a55f5fda738f7fddebc8823a5f8bed86bc6063b8d7ce18d1d19530d0,,,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,b0d8f7093dfad252dd6702912e36efa107e8a735,False,"{""VRP-EVRP-Project-Hub"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"",""revision"":""e3a890065105f978187e532642c4442522215e02""},""py-ga-VRPTW"":{""dirty"":false,""path"":""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"",""revision"":""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage03.3_exact_deadline_attempt06,,physical_current_path,artifact-storage-v1,json_control,none,control,partial,,,44168,current
